scenario,method,view,regime,window,f1_mean,f1_std,f1_count,recall_mean,recall_std,recall_count,precision_mean,precision_std,precision_count,average_precision_mean,average_precision_std,average_precision_count,clean_channel_fpr_mean,clean_channel_fpr_std,clean_channel_fpr_count,bystander_fpr_mean,bystander_fpr_std,bystander_fpr_count,top1_localization_mean,top1_localization_std,top1_localization_count,top1_random_baseline_mean,top1_random_baseline_std,top1_random_baseline_count,all_faults_row_recall_mean,all_faults_row_recall_std,all_faults_row_recall_count,exact_fault_set_rate_mean,exact_fault_set_rate_std,exact_fault_set_rate_count,score_coverage_mean,score_coverage_std,score_coverage_count
steady_m05,single_marginal,observed,all,stable,0.056545712994169814,0.0069966318542271115,5,0.40092592592592596,0.05067277145374861,5,0.030418916673353218,0.0037620884838041845,5,0.02946298897726366,0.002659687159689226,5,0.4407088122605364,0.011223099231001864,5,0.45879629629629626,0.039331421711934475,5,0.274074074074074,0.07708020514173115,5,0.3333333333333333,0.0,5,0.40092592592592596,0.05067277145374861,5,0.029629629629629627,0.01250857045009842,5,1.0,0.0,5
steady_m05,single_marginal,observed,transit_rough,all,0.057775268309466686,0.007189741892420051,5,0.6527777777777778,0.07414637675021744,5,0.030225610713456464,0.0037775958467172726,5,0.025699815694367335,0.00280547653446377,5,0.7231800766283525,0.01660779778199207,5,0.7277777777777777,0.0766095298362312,5,0.1,0.06972166887783963,5,0.3333333333333333,0.0,5,0.6527777777777778,0.07414637675021744,5,0.01944444444444444,0.027074428735580455,5,1.0,0.0,5
steady_m05,single_marginal,observed,transit_rough,stable,0.057775268309466686,0.007189741892420051,5,0.6527777777777778,0.07414637675021744,5,0.030225610713456464,0.0037775958467172726,5,0.025699815694367335,0.00280547653446377,5,0.7231800766283525,0.01660779778199207,5,0.7277777777777777,0.0766095298362312,5,0.1,0.06972166887783963,5,0.3333333333333333,0.0,5,0.6527777777777778,0.07414637675021744,5,0.01944444444444444,0.027074428735580455,5,1.0,0.0,5
steady_m05,single_marginal,observed,transit_smooth,all,0.05852306300909825,0.008818122800954068,5,0.5444444444444445,0.09389135433975317,5,0.030924841277408043,0.004623779764139722,5,0.039619218605055344,0.012416505976294208,5,0.5868773946360154,0.01665124578349337,5,0.638888888888889,0.03437324630767939,5,0.33333333333333337,0.1863389981249825,5,0.3333333333333333,0.0,5,0.5444444444444445,0.09389135433975317,5,0.06388888888888888,0.03042903097250923,5,1.0,0.0,5
steady_m05,single_marginal,observed,transit_smooth,stable,0.05852306300909825,0.008818122800954068,5,0.5444444444444445,0.09389135433975317,5,0.030924841277408043,0.004623779764139722,5,0.039619218605055344,0.012416505976294208,5,0.5868773946360154,0.01665124578349337,5,0.638888888888889,0.03437324630767939,5,0.33333333333333337,0.1863389981249825,5,0.3333333333333333,0.0,5,0.5444444444444445,0.09389135433975317,5,0.06388888888888888,0.03042903097250923,5,1.0,0.0,5
steady_m05,single_marginal,observed,warehouse,all,0.0075,0.010374916331657278,5,0.005555555555555555,0.007607257743127307,5,0.0125,0.018633899812498248,5,0.03634317586246137,0.004853274076858603,5,0.01206896551724138,0.00663966545043041,5,0.00972222222222222,0.018108895570007357,5,0.38888888888888895,0.05892556509887898,5,0.3333333333333333,0.0,5,0.005555555555555555,0.007607257743127307,5,0.005555555555555555,0.007607257743127307,5,1.0,0.0,5
steady_m05,single_marginal,observed,warehouse,stable,0.0075,0.010374916331657278,5,0.005555555555555555,0.007607257743127307,5,0.0125,0.018633899812498248,5,0.03634317586246137,0.004853274076858603,5,0.01206896551724138,0.00663966545043041,5,0.00972222222222222,0.018108895570007357,5,0.38888888888888895,0.05892556509887898,5,0.3333333333333333,0.0,5,0.005555555555555555,0.007607257743127307,5,0.005555555555555555,0.007607257743127307,5,1.0,0.0,5
steady_m1,pooled_conditional,clean,all,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.008765432098765433,0.0012072597046671571,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,pooled_conditional,clean,all,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.008765432098765433,0.0012072597046671571,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,pooled_conditional,clean,transit_rough,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.015740740740740743,0.0019912789970006075,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,pooled_conditional,clean,transit_rough,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.015740740740740743,0.0019912789970006075,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,pooled_conditional,clean,transit_smooth,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01,0.0021366631035582085,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,pooled_conditional,clean,transit_smooth,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01,0.0021366631035582085,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,pooled_conditional,clean,warehouse,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0005555555555555556,0.00020704333124998056,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,pooled_conditional,clean,warehouse,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0005555555555555556,0.00020704333124998056,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,pooled_conditional,observed,all,all,0.07509201923222056,0.033942245663020953,5,0.05,0.023469984917845514,5,0.15220915327698598,0.0610410444898909,5,0.06847667482732578,0.014559127469088443,5,0.009355044699872287,0.0010862724033335893,5,0.017129629629629627,0.0070592364268411605,5,0.39722222222222225,0.058779889807792154,5,0.3333333333333333,0.0,5,0.05,0.023469984917845514,5,0.03981481481481482,0.021862442505773322,5,1.0,0.0,5
steady_m1,pooled_conditional,observed,all,stable,0.07509201923222056,0.033942245663020953,5,0.05,0.023469984917845514,5,0.15220915327698598,0.0610410444898909,5,0.06847667482732578,0.014559127469088443,5,0.009355044699872287,0.0010862724033335893,5,0.017129629629629627,0.0070592364268411605,5,0.39722222222222225,0.058779889807792154,5,0.3333333333333333,0.0,5,0.05,0.023469984917845514,5,0.03981481481481482,0.021862442505773322,5,1.0,0.0,5
steady_m1,pooled_conditional,observed,transit_rough,all,0.11927456128999041,0.06069417942770395,5,0.09722222222222222,0.05196746370519364,5,0.15546827174318775,0.07207307633163625,5,0.09807337144918118,0.03144359728743051,5,0.017624521072796932,0.00230681888482611,5,0.03611111111111111,0.015055196797693609,5,0.45555555555555555,0.07757911135427192,5,0.3333333333333333,0.0,5,0.09722222222222222,0.05196746370519364,5,0.06944444444444445,0.03402069087198858,5,1.0,0.0,5
steady_m1,pooled_conditional,observed,transit_rough,stable,0.11927456128999041,0.06069417942770395,5,0.09722222222222222,0.05196746370519364,5,0.15546827174318775,0.07207307633163625,5,0.09807337144918118,0.03144359728743051,5,0.017624521072796932,0.00230681888482611,5,0.03611111111111111,0.015055196797693609,5,0.45555555555555555,0.07757911135427192,5,0.3333333333333333,0.0,5,0.09722222222222222,0.05196746370519364,5,0.06944444444444445,0.03402069087198858,5,1.0,0.0,5
steady_m1,pooled_conditional,observed,transit_smooth,all,0.06614965986394558,0.07127059952859942,5,0.04444444444444444,0.048511803323813836,5,0.1316849816849817,0.1358808970712694,5,0.07541060636740629,0.0544421777599322,5,0.00996168582375479,0.002205146443145851,5,0.01388888888888889,0.006944444444444445,5,0.4138888888888889,0.1263049171598851,5,0.3333333333333333,0.0,5,0.04444444444444444,0.048511803323813836,5,0.041666666666666664,0.049104637582399135,5,1.0,0.0,5
steady_m1,pooled_conditional,observed,transit_smooth,stable,0.06614965986394558,0.07127059952859942,5,0.04444444444444444,0.048511803323813836,5,0.1316849816849817,0.1358808970712694,5,0.07541060636740629,0.0544421777599322,5,0.00996168582375479,0.002205146443145851,5,0.01388888888888889,0.006944444444444445,5,0.4138888888888889,0.1263049171598851,5,0.3333333333333333,0.0,5,0.04444444444444444,0.048511803323813836,5,0.041666666666666664,0.049104637582399135,5,1.0,0.0,5
steady_m1,pooled_conditional,observed,warehouse,all,0.01621819079353326,0.014807368169878491,5,0.008333333333333333,0.007607257743127307,5,0.36666666666666664,0.4149966532662911,5,0.053925178779076655,0.014819070167774236,5,0.0004789272030651341,0.000338652672982063,5,0.0013888888888888887,0.0031056499687497074,5,0.32222222222222224,0.06006041197344347,5,0.3333333333333333,0.0,5,0.008333333333333333,0.007607257743127307,5,0.008333333333333333,0.007607257743127307,5,1.0,0.0,5
steady_m1,pooled_conditional,observed,warehouse,stable,0.01621819079353326,0.014807368169878491,5,0.008333333333333333,0.007607257743127307,5,0.36666666666666664,0.4149966532662911,5,0.053925178779076655,0.014819070167774236,5,0.0004789272030651341,0.000338652672982063,5,0.0013888888888888887,0.0031056499687497074,5,0.32222222222222224,0.06006041197344347,5,0.3333333333333333,0.0,5,0.008333333333333333,0.007607257743127307,5,0.008333333333333333,0.007607257743127307,5,1.0,0.0,5
steady_m1,pooled_marginal,clean,all,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.013518518518518518,0.003908009529797368,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,pooled_marginal,clean,all,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.013518518518518518,0.003908009529797368,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,pooled_marginal,clean,transit_rough,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.037037037037037035,0.011812361872382474,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,pooled_marginal,clean,transit_rough,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.037037037037037035,0.011812361872382474,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,pooled_marginal,clean,transit_smooth,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0015740740740740743,0.0011620278146306604,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,pooled_marginal,clean,transit_smooth,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0015740740740740743,0.0011620278146306604,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,pooled_marginal,clean,warehouse,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0019444444444444444,0.0017750268067297048,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,pooled_marginal,clean,warehouse,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0019444444444444444,0.0017750268067297048,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,pooled_marginal,observed,all,all,0.051721408857923847,0.018796557147845706,5,0.03796296296296296,0.017135884743816433,5,0.08528092969767945,0.01779523608390978,5,0.04193360157807782,0.005405306683446551,5,0.013697318007662834,0.0038996557444103993,5,0.01111111111111111,0.006827722779515104,5,0.36203703703703705,0.07460745465976794,5,0.3333333333333333,0.0,5,0.03796296296296296,0.017135884743816433,5,0.03333333333333333,0.010557179862029056,5,1.0,0.0,5
steady_m1,pooled_marginal,observed,all,stable,0.051721408857923847,0.018796557147845706,5,0.03796296296296296,0.017135884743816433,5,0.08528092969767945,0.01779523608390978,5,0.04193360157807782,0.005405306683446551,5,0.013697318007662834,0.0038996557444103993,5,0.01111111111111111,0.006827722779515104,5,0.36203703703703705,0.07460745465976794,5,0.3333333333333333,0.0,5,0.03796296296296296,0.017135884743816433,5,0.03333333333333333,0.010557179862029056,5,1.0,0.0,5
steady_m1,pooled_marginal,observed,transit_rough,all,0.0889942793444531,0.019306212387270007,5,0.1,0.039771725175767644,5,0.08324458729521003,0.011469925766936458,5,0.05340995952187129,0.012751902264143581,5,0.03764367816091954,0.012042900455786033,5,0.027777777777777773,0.016286165832720242,5,0.325,0.10421295267946704,5,0.3333333333333333,0.0,5,0.1,0.039771725175767644,5,0.08611111111111111,0.01810889557000735,5,1.0,0.0,5
steady_m1,pooled_marginal,observed,transit_rough,stable,0.0889942793444531,0.019306212387270007,5,0.1,0.039771725175767644,5,0.08324458729521003,0.011469925766936458,5,0.05340995952187129,0.012751902264143581,5,0.03764367816091954,0.012042900455786033,5,0.027777777777777773,0.016286165832720242,5,0.325,0.10421295267946704,5,0.3333333333333333,0.0,5,0.1,0.039771725175767644,5,0.08611111111111111,0.01810889557000735,5,1.0,0.0,5
steady_m1,pooled_marginal,observed,transit_smooth,all,0.016072072072072074,0.023892190831497115,5,0.008333333333333333,0.012422599874998832,5,0.2333333333333333,0.32489314482696546,5,0.06914313135734326,0.04449729970583639,5,0.0014367816091954023,0.001354610691928252,5,0.004166666666666667,0.009316949906249122,5,0.44722222222222224,0.13372338779901008,5,0.3333333333333333,0.0,5,0.008333333333333333,0.012422599874998832,5,0.008333333333333333,0.012422599874998832,5,1.0,0.0,5
steady_m1,pooled_marginal,observed,transit_smooth,stable,0.016072072072072074,0.023892190831497115,5,0.008333333333333333,0.012422599874998832,5,0.2333333333333333,0.32489314482696546,5,0.06914313135734326,0.04449729970583639,5,0.0014367816091954023,0.001354610691928252,5,0.004166666666666667,0.009316949906249122,5,0.44722222222222224,0.13372338779901008,5,0.3333333333333333,0.0,5,0.008333333333333333,0.012422599874998832,5,0.008333333333333333,0.012422599874998832,5,1.0,0.0,5
steady_m1,pooled_marginal,observed,warehouse,all,0.01,0.0223606797749979,5,0.005555555555555555,0.012422599874998832,5,0.05,0.1118033988749895,5,0.03858813355556143,0.017555091179363273,5,0.0020114942528735628,0.0018362346276514189,5,0.0013888888888888887,0.0031056499687497074,5,0.3138888888888889,0.14252192813739226,5,0.3333333333333333,0.0,5,0.005555555555555555,0.012422599874998832,5,0.005555555555555555,0.012422599874998832,5,1.0,0.0,5
steady_m1,pooled_marginal,observed,warehouse,stable,0.01,0.0223606797749979,5,0.005555555555555555,0.012422599874998832,5,0.05,0.1118033988749895,5,0.03858813355556143,0.017555091179363273,5,0.0020114942528735628,0.0018362346276514189,5,0.0013888888888888887,0.0031056499687497074,5,0.3138888888888889,0.14252192813739226,5,0.3333333333333333,0.0,5,0.005555555555555555,0.012422599874998832,5,0.005555555555555555,0.012422599874998832,5,1.0,0.0,5
steady_m1,regime_conditional,clean,all,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01089506172839506,0.0012470434475825266,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,regime_conditional,clean,all,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01089506172839506,0.0012470434475825266,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,regime_conditional,clean,transit_rough,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.010277777777777778,0.0018919274760835693,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,regime_conditional,clean,transit_rough,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.010277777777777778,0.0018919274760835693,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,regime_conditional,clean,transit_smooth,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.009537037037037037,0.002210617849317282,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,regime_conditional,clean,transit_smooth,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.009537037037037037,0.002210617849317282,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,regime_conditional,clean,warehouse,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01287037037037037,0.003163768437642571,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,regime_conditional,clean,warehouse,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01287037037037037,0.003163768437642571,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,regime_conditional,observed,all,all,0.09559356488277682,0.014905543005929838,5,0.06666666666666667,0.011620278146306605,5,0.1699689641794905,0.021350410459605444,5,0.08696970513505103,0.004030096672053555,5,0.011206896551724138,0.0012178947077114079,5,0.015277777777777776,0.003873426048768869,5,0.5037037037037038,0.03296478355355168,5,0.3333333333333333,0.0,5,0.06666666666666667,0.011620278146306605,5,0.05648148148148148,0.007607257743127307,5,1.0,0.0,5
steady_m1,regime_conditional,observed,all,stable,0.09559356488277682,0.014905543005929838,5,0.06666666666666667,0.011620278146306605,5,0.1699689641794905,0.021350410459605444,5,0.08696970513505103,0.004030096672053555,5,0.011206896551724138,0.0012178947077114079,5,0.015277777777777776,0.003873426048768869,5,0.5037037037037038,0.03296478355355168,5,0.3333333333333333,0.0,5,0.06666666666666667,0.011620278146306605,5,0.05648148148148148,0.007607257743127307,5,1.0,0.0,5
steady_m1,regime_conditional,observed,transit_rough,all,0.10409381642936769,0.034837844019519316,5,0.07222222222222222,0.026715811196765755,5,0.19255465404552624,0.05385336050786829,5,0.0979304823266168,0.023694781079876662,5,0.010440613026819924,0.0024514336957987986,5,0.01388888888888889,0.006944444444444444,5,0.5027777777777778,0.06761478580354495,5,0.3333333333333333,0.0,5,0.07222222222222222,0.026715811196765755,5,0.0611111111111111,0.03197462342561483,5,1.0,0.0,5
steady_m1,regime_conditional,observed,transit_rough,stable,0.10409381642936769,0.034837844019519316,5,0.07222222222222222,0.026715811196765755,5,0.19255465404552624,0.05385336050786829,5,0.0979304823266168,0.023694781079876662,5,0.010440613026819924,0.0024514336957987986,5,0.01388888888888889,0.006944444444444444,5,0.5027777777777778,0.06761478580354495,5,0.3333333333333333,0.0,5,0.07222222222222222,0.026715811196765755,5,0.0611111111111111,0.03197462342561483,5,1.0,0.0,5
steady_m1,regime_conditional,observed,transit_smooth,all,0.09485307258741156,0.03849353074421218,5,0.06388888888888888,0.0252304196174791,5,0.1859537403015664,0.08375055248635035,5,0.09937366218288408,0.03348127844104436,5,0.009865900383141762,0.0018733340244835204,5,0.01111111111111111,0.010531771450071599,5,0.5416666666666666,0.07149743153463198,5,0.3333333333333333,0.0,5,0.06388888888888888,0.0252304196174791,5,0.061111111111111116,0.027074428735580455,5,1.0,0.0,5
steady_m1,regime_conditional,observed,transit_smooth,stable,0.09485307258741156,0.03849353074421218,5,0.06388888888888888,0.0252304196174791,5,0.1859537403015664,0.08375055248635035,5,0.09937366218288408,0.03348127844104436,5,0.009865900383141762,0.0018733340244835204,5,0.01111111111111111,0.010531771450071599,5,0.5416666666666666,0.07149743153463198,5,0.3333333333333333,0.0,5,0.06388888888888888,0.0252304196174791,5,0.061111111111111116,0.027074428735580455,5,1.0,0.0,5
steady_m1,regime_conditional,observed,warehouse,all,0.08843882079052334,0.04134668887121272,5,0.06388888888888888,0.028800612990732943,5,0.14572029316352275,0.0752520144611776,5,0.08663031977629246,0.03205593734708439,5,0.013314176245210729,0.0029013661361802605,5,0.020833333333333332,0.008505172717997146,5,0.4666666666666667,0.08925705007255348,5,0.3333333333333333,0.0,5,0.06388888888888888,0.028800612990732943,5,0.04722222222222222,0.028800612990732947,5,1.0,0.0,5
steady_m1,regime_conditional,observed,warehouse,stable,0.08843882079052334,0.04134668887121272,5,0.06388888888888888,0.028800612990732943,5,0.14572029316352275,0.0752520144611776,5,0.08663031977629246,0.03205593734708439,5,0.013314176245210729,0.0029013661361802605,5,0.020833333333333332,0.008505172717997146,5,0.4666666666666667,0.08925705007255348,5,0.3333333333333333,0.0,5,0.06388888888888888,0.028800612990732943,5,0.04722222222222222,0.028800612990732947,5,1.0,0.0,5
steady_m1,regime_marginal,clean,all,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.010185185185185184,0.004084407490082113,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,regime_marginal,clean,all,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.010185185185185184,0.004084407490082113,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,regime_marginal,clean,transit_rough,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01138888888888889,0.0045195240229132525,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,regime_marginal,clean,transit_rough,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01138888888888889,0.0045195240229132525,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,regime_marginal,clean,transit_smooth,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.00712962962962963,0.003184027567416556,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,regime_marginal,clean,transit_smooth,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.00712962962962963,0.003184027567416556,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,regime_marginal,clean,warehouse,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.012037037037037037,0.006998248360106932,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,regime_marginal,clean,warehouse,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.012037037037037037,0.006998248360106932,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,regime_marginal,observed,all,all,0.06303783237980141,0.019448250760248267,5,0.04259259259259259,0.014042361933428796,5,0.1281142119927643,0.039539142633524316,5,0.061729137732806784,0.010797964680389046,5,0.01024904214559387,0.003927332853559376,5,0.006944444444444445,0.005901642955547204,5,0.5074074074074074,0.047053984989896,5,0.3333333333333333,0.0,5,0.04259259259259259,0.014042361933428796,5,0.04259259259259259,0.014042361933428796,5,1.0,0.0,5
steady_m1,regime_marginal,observed,all,stable,0.06303783237980141,0.019448250760248267,5,0.04259259259259259,0.014042361933428796,5,0.1281142119927643,0.039539142633524316,5,0.061729137732806784,0.010797964680389046,5,0.01024904214559387,0.003927332853559376,5,0.006944444444444445,0.005901642955547204,5,0.5074074074074074,0.047053984989896,5,0.3333333333333333,0.0,5,0.04259259259259259,0.014042361933428796,5,0.04259259259259259,0.014042361933428796,5,1.0,0.0,5
steady_m1,regime_marginal,observed,transit_rough,all,0.07689979300281652,0.036225854556537214,5,0.05277777777777778,0.022821773229381927,5,0.15304070452811872,0.103473700274614,5,0.07749532329210036,0.03316126312609533,5,0.011494252873563218,0.004655704524718291,5,0.008333333333333333,0.009054447785003679,5,0.5111111111111111,0.04325669861777072,5,0.3333333333333333,0.0,5,0.05277777777777778,0.022821773229381927,5,0.05277777777777778,0.022821773229381927,5,1.0,0.0,5
steady_m1,regime_marginal,observed,transit_rough,stable,0.07689979300281652,0.036225854556537214,5,0.05277777777777778,0.022821773229381927,5,0.15304070452811872,0.103473700274614,5,0.07749532329210036,0.03316126312609533,5,0.011494252873563218,0.004655704524718291,5,0.008333333333333333,0.009054447785003679,5,0.5111111111111111,0.04325669861777072,5,0.3333333333333333,0.0,5,0.05277777777777778,0.022821773229381927,5,0.05277777777777778,0.022821773229381927,5,1.0,0.0,5
steady_m1,regime_marginal,observed,transit_smooth,all,0.06522903929025728,0.041966382597365605,5,0.041666666666666664,0.027777777777777776,5,0.16192540173964323,0.08753654171250042,5,0.07707333563595176,0.02884028390044112,5,0.007183908045977011,0.0031222233741391996,5,0.0027777777777777775,0.006211299937499415,5,0.5472222222222222,0.07645199413623825,5,0.3333333333333333,0.0,5,0.041666666666666664,0.027777777777777776,5,0.041666666666666664,0.027777777777777776,5,1.0,0.0,5
steady_m1,regime_marginal,observed,transit_smooth,stable,0.06522903929025728,0.041966382597365605,5,0.041666666666666664,0.027777777777777776,5,0.16192540173964323,0.08753654171250042,5,0.07707333563595176,0.02884028390044112,5,0.007183908045977011,0.0031222233741391996,5,0.0027777777777777775,0.006211299937499415,5,0.5472222222222222,0.07645199413623825,5,0.3333333333333333,0.0,5,0.041666666666666664,0.027777777777777776,5,0.041666666666666664,0.027777777777777776,5,1.0,0.0,5
steady_m1,regime_marginal,observed,warehouse,all,0.04919868773769262,0.02671665239352998,5,0.03333333333333333,0.015835769793043585,5,0.10453557105224225,0.07796032813533534,5,0.058022882261242525,0.024187149404354277,5,0.01206896551724138,0.00663966545043041,5,0.00972222222222222,0.018108895570007357,5,0.46388888888888885,0.10604782871567263,5,0.3333333333333333,0.0,5,0.03333333333333333,0.015835769793043585,5,0.03333333333333333,0.015835769793043585,5,1.0,0.0,5
steady_m1,regime_marginal,observed,warehouse,stable,0.04919868773769262,0.02671665239352998,5,0.03333333333333333,0.015835769793043585,5,0.10453557105224225,0.07796032813533534,5,0.058022882261242525,0.024187149404354277,5,0.01206896551724138,0.00663966545043041,5,0.00972222222222222,0.018108895570007357,5,0.46388888888888885,0.10604782871567263,5,0.3333333333333333,0.0,5,0.03333333333333333,0.015835769793043585,5,0.03333333333333333,0.015835769793043585,5,1.0,0.0,5
steady_m1,single_marginal,clean,all,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.43929012345679014,0.01095820283015787,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,single_marginal,clean,all,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.43929012345679014,0.01095820283015787,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,single_marginal,clean,transit_rough,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.7216666666666667,0.01551927537268664,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,single_marginal,clean,transit_rough,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.7216666666666667,0.01551927537268664,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,single_marginal,clean,transit_smooth,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.5841666666666667,0.01657122880605603,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,single_marginal,clean,transit_smooth,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.5841666666666667,0.01657122880605603,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,single_marginal,clean,warehouse,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.012037037037037037,0.006998248360106932,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,single_marginal,clean,warehouse,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.012037037037037037,0.006998248360106932,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5
steady_m1,single_marginal,observed,all,all,0.060005729742202266,0.009060456658016124,5,0.42592592592592593,0.06322453835068365,5,0.032277456851878265,0.004883816869973873,5,0.030868172078903487,0.0032567399191369257,5,0.4407088122605364,0.011223099231001864,5,0.45879629629629626,0.039331421711934475,5,0.29907407407407405,0.09016493422340895,5,0.3333333333333333,0.0,5,0.42592592592592593,0.06322453835068365,5,0.03888888888888888,0.01656346649999844,5,1.0,0.0,5
steady_m1,single_marginal,observed,all,stable,0.060005729742202266,0.009060456658016124,5,0.42592592592592593,0.06322453835068365,5,0.032277456851878265,0.004883816869973873,5,0.030868172078903487,0.0032567399191369257,5,0.4407088122605364,0.011223099231001864,5,0.45879629629629626,0.039331421711934475,5,0.29907407407407405,0.09016493422340895,5,0.3333333333333333,0.0,5,0.42592592592592593,0.06322453835068365,5,0.03888888888888888,0.01656346649999844,5,1.0,0.0,5
steady_m1,single_marginal,observed,transit_rough,all,0.057326028188528874,0.00994844138434082,5,0.6472222222222223,0.10513439370986424,5,0.02999154111143989,0.005220477668952212,5,0.026455136563534015,0.004322990257333047,5,0.7231800766283525,0.01660779778199207,5,0.7277777777777777,0.0766095298362312,5,0.1,0.06972166887783963,5,0.3333333333333333,0.0,5,0.6472222222222223,0.10513439370986424,5,0.01944444444444444,0.027074428735580455,5,1.0,0.0,5
