seed,scenario,method,alpha,view,regime,window,n_cells,positive_cells,tp,fp,fn,tn,precision,recall,f1,clean_channel_fpr,average_precision,top1_localization,localization_rows,bystander_fpr,bystander_cells,clean_row_alarm_rate,score_coverage,common_complete_row_fraction,top1_random_baseline,all_faults_row_recall,exact_fault_set_rate,post_event_cells,post_event_fpr,false_onsets_per_1000_clean_cells
42,switch_d4,regime_marginal,0.2,clean,transit_smooth,stable,1872,0,0,1,0,1871,0.0,,0.0,0.0005341880341880342,,,0,,0,0.0016025641025641025,1.0,1.0,,,,84,0.0,0.5341880341880342
42,switch_d4,regime_marginal,0.2,clean,transit_rough,all,2160,0,0,32,0,2128,0.0,,0.0,0.014814814814814815,,,0,,0,0.044444444444444446,1.0,1.0,,,,54,0.07407407407407407,4.166666666666667
42,switch_d4,regime_marginal,0.2,clean,transit_rough,transition,288,0,0,30,0,258,0.0,,0.0,0.10416666666666667,,,0,,0,0.3125,1.0,1.0,,,,18,0.2222222222222222,27.77777777777778
42,switch_d4,regime_marginal,0.2,clean,transit_rough,stable,1872,0,0,2,0,1870,0.0,,0.0,0.0010683760683760685,,,0,,0,0.003205128205128205,1.0,1.0,,,,36,0.0,0.5341880341880342
42,switch_d4,regime_marginal,0.2,observed,all,all,6480,216,115,183,101,6081,0.3859060402684564,0.5324074074074074,0.4474708171206226,0.02921455938697318,0.26234858002701616,0.8472222222222222,216,0.032407407407407406,432,0.073559670781893,1.0,1.0,0.3333333333333333,0.5324074074074074,0.5277777777777778,270,0.1,8.14176245210728
42,switch_d4,regime_marginal,0.2,observed,all,transition,864,30,20,102,10,732,0.16393442622950818,0.6666666666666666,0.2631578947368421,0.1223021582733813,0.1097973244462623,0.8333333333333334,30,0.11666666666666667,60,0.313953488372093,1.0,1.0,0.3333333333333334,0.6666666666666666,0.6333333333333333,72,0.1111111111111111,35.97122302158273
42,switch_d4,regime_marginal,0.2,observed,all,stable,5616,186,95,81,91,5349,0.5397727272727273,0.510752688172043,0.5248618784530387,0.014917127071823204,0.5310453101976028,0.8494623655913979,186,0.01881720430107527,372,0.036773428232502965,1.0,1.0,0.33333333333333337,0.510752688172043,0.510752688172043,198,0.09595959595959595,3.867403314917127
42,switch_d4,regime_marginal,0.2,observed,warehouse,all,2160,96,54,105,42,1959,0.33962264150943394,0.5625,0.4235294117647059,0.050872093023255814,0.2902402238716256,0.8125,96,0.057291666666666664,192,0.1266025641025641,1.0,1.0,0.3333333333333333,0.5625,0.5625,90,0.15555555555555556,14.050387596899224
42,switch_d4,regime_marginal,0.2,observed,warehouse,transition,288,24,16,32,8,232,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.12121212121212122,0.22103183591566852,0.7916666666666666,24,0.125,48,0.3194444444444444,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,12,0.0,37.878787878787875
42,switch_d4,regime_marginal,0.2,observed,warehouse,stable,1872,72,38,73,34,1727,0.34234234234234234,0.5277777777777778,0.41530054644808745,0.04055555555555555,0.47398115103559235,0.8194444444444444,72,0.034722222222222224,144,0.10144927536231885,1.0,1.0,0.3333333333333333,0.5277777777777778,0.5277777777777778,78,0.1794871794871795,10.555555555555555
42,switch_d4,regime_marginal,0.2,observed,transit_smooth,all,2160,84,45,45,39,2031,0.5,0.5357142857142857,0.5172413793103449,0.02167630057803468,0.3221204731918252,0.8690476190476191,84,0.017857142857142856,168,0.04874213836477988,1.0,1.0,0.3333333333333333,0.5357142857142857,0.5238095238095238,126,0.06349206349206349,6.262042389210019
42,switch_d4,regime_marginal,0.2,observed,transit_smooth,transition,288,6,4,40,2,242,0.09090909090909091,0.6666666666666666,0.16,0.14184397163120568,0.09633261403063384,1.0,6,0.08333333333333333,12,0.3111111111111111,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5,42,0.09523809523809523,42.5531914893617
42,switch_d4,regime_marginal,0.2,observed,transit_smooth,stable,1872,78,41,5,37,1789,0.8913043478260869,0.5256410256410257,0.6612903225806451,0.002787068004459309,0.717280594806531,0.8589743589743589,78,0.01282051282051282,156,0.005494505494505495,1.0,1.0,0.33333333333333326,0.5256410256410257,0.5256410256410257,84,0.047619047619047616,0.5574136008918618
42,switch_d4,regime_marginal,0.2,observed,transit_rough,all,2160,36,16,33,20,2091,0.32653061224489793,0.4444444444444444,0.3764705882352941,0.015536723163841809,0.17046510290692884,0.8888888888888888,36,0.0,72,0.04824561403508772,1.0,1.0,0.33333333333333337,0.4444444444444444,0.4444444444444444,54,0.09259259259259259,4.237288135593221
42,switch_d4,regime_marginal,0.2,observed,transit_rough,transition,288,0,0,30,0,258,0.0,,0.0,0.10416666666666667,,,0,,0,0.3125,1.0,1.0,,,,18,0.2222222222222222,27.77777777777778
42,switch_d4,regime_marginal,0.2,observed,transit_rough,stable,1872,36,16,3,20,1833,0.8421052631578947,0.4444444444444444,0.5818181818181818,0.0016339869281045752,0.56131441593815,0.8888888888888888,36,0.0,72,0.00510204081632653,1.0,1.0,0.33333333333333337,0.4444444444444444,0.4444444444444444,36,0.027777777777777776,0.5446623093681917
42,switch_d4,regime_conditional,1.0,clean,all,all,6480,0,0,223,0,6257,0.0,,0.0,0.03441358024691358,,,0,,0,0.08101851851851852,1.0,1.0,,,,270,0.05925925925925926,20.52469135802469
42,switch_d4,regime_conditional,1.0,clean,all,transition,864,0,0,148,0,716,0.0,,0.0,0.1712962962962963,,,0,,0,0.3576388888888889,1.0,1.0,,,,72,0.1388888888888889,67.12962962962963
42,switch_d4,regime_conditional,1.0,clean,all,stable,5616,0,0,75,0,5541,0.0,,0.0,0.013354700854700854,,,0,,0,0.038461538461538464,1.0,1.0,,,,198,0.030303030303030304,13.354700854700855
42,switch_d4,regime_conditional,1.0,clean,warehouse,all,2160,0,0,73,0,2087,0.0,,0.0,0.033796296296296297,,,0,,0,0.09444444444444444,1.0,1.0,,,,90,0.03333333333333333,22.685185185185187
42,switch_d4,regime_conditional,1.0,clean,warehouse,transition,288,0,0,38,0,250,0.0,,0.0,0.13194444444444445,,,0,,0,0.3645833333333333,1.0,1.0,,,,12,0.0,48.611111111111114
42,switch_d4,regime_conditional,1.0,clean,warehouse,stable,1872,0,0,35,0,1837,0.0,,0.0,0.018696581196581196,,,0,,0,0.052884615384615384,1.0,1.0,,,,78,0.038461538461538464,18.696581196581196
42,switch_d4,regime_conditional,1.0,clean,transit_smooth,all,2160,0,0,80,0,2080,0.0,,0.0,0.037037037037037035,,,0,,0,0.07083333333333333,1.0,1.0,,,,126,0.05555555555555555,19.90740740740741
42,switch_d4,regime_conditional,1.0,clean,transit_smooth,transition,288,0,0,64,0,224,0.0,,0.0,0.2222222222222222,,,0,,0,0.3645833333333333,1.0,1.0,,,,42,0.11904761904761904,93.75
42,switch_d4,regime_conditional,1.0,clean,transit_smooth,stable,1872,0,0,16,0,1856,0.0,,0.0,0.008547008547008548,,,0,,0,0.02564102564102564,1.0,1.0,,,,84,0.023809523809523808,8.547008547008547
42,switch_d4,regime_conditional,1.0,clean,transit_rough,all,2160,0,0,70,0,2090,0.0,,0.0,0.032407407407407406,,,0,,0,0.07777777777777778,1.0,1.0,,,,54,0.1111111111111111,18.98148148148148
42,switch_d4,regime_conditional,1.0,clean,transit_rough,transition,288,0,0,46,0,242,0.0,,0.0,0.1597222222222222,,,0,,0,0.34375,1.0,1.0,,,,18,0.2777777777777778,59.02777777777778
42,switch_d4,regime_conditional,1.0,clean,transit_rough,stable,1872,0,0,24,0,1848,0.0,,0.0,0.01282051282051282,,,0,,0,0.03685897435897436,1.0,1.0,,,,36,0.027777777777777776,12.820512820512821
42,switch_d4,regime_conditional,1.0,observed,all,all,6480,216,92,215,124,6049,0.2996742671009772,0.42592592592592593,0.35181644359464626,0.034323116219667944,0.20652468451794515,0.8333333333333334,216,0.041666666666666664,432,0.07973251028806584,1.0,1.0,0.3333333333333333,0.42592592592592593,0.36574074074074076,270,0.05925925925925926,21.0727969348659
42,switch_d4,regime_conditional,1.0,observed,all,transition,864,30,16,136,14,698,0.10526315789473684,0.5333333333333333,0.17582417582417584,0.1630695443645084,0.09442103836970614,0.7333333333333333,30,0.1,60,0.3488372093023256,1.0,1.0,0.3333333333333334,0.5333333333333333,0.36666666666666664,72,0.1388888888888889,63.54916067146283
42,switch_d4,regime_conditional,1.0,observed,all,stable,5616,186,76,79,110,5351,0.49032258064516127,0.40860215053763443,0.44574780058651026,0.014548802946593001,0.43816568814447215,0.8494623655913979,186,0.03225806451612903,372,0.03855278766310795,1.0,1.0,0.33333333333333337,0.40860215053763443,0.3655913978494624,198,0.030303030303030304,14.548802946593002
42,switch_d4,regime_conditional,1.0,observed,warehouse,all,2160,96,48,66,48,1998,0.42105263157894735,0.5,0.45714285714285713,0.03197674418604651,0.30396628219411703,0.8020833333333334,96,0.041666666666666664,192,0.08814102564102565,1.0,1.0,0.3333333333333333,0.5,0.4479166666666667,90,0.03333333333333333,21.802325581395348
42,switch_d4,regime_conditional,1.0,observed,warehouse,transition,288,24,12,33,12,231,0.26666666666666666,0.5,0.34782608695652173,0.125,0.21343556563542912,0.6666666666666666,24,0.10416666666666667,48,0.3611111111111111,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,12,0.0,45.45454545454545
42,switch_d4,regime_conditional,1.0,observed,warehouse,stable,1872,72,36,33,36,1767,0.5217391304347826,0.5,0.5106382978723404,0.018333333333333333,0.4939871302585314,0.8472222222222222,72,0.020833333333333332,144,0.05253623188405797,1.0,1.0,0.3333333333333333,0.5,0.4861111111111111,78,0.038461538461538464,18.333333333333332
42,switch_d4,regime_conditional,1.0,observed,transit_smooth,all,2160,84,29,78,55,1998,0.27102803738317754,0.34523809523809523,0.3036649214659686,0.03757225433526012,0.2053177508332779,0.8690476190476191,84,0.047619047619047616,168,0.07075471698113207,1.0,1.0,0.3333333333333333,0.34523809523809523,0.2619047619047619,126,0.05555555555555555,21.67630057803468
42,switch_d4,regime_conditional,1.0,observed,transit_smooth,transition,288,6,4,57,2,225,0.06557377049180328,0.6666666666666666,0.11940298507462686,0.20212765957446807,0.07992151534468443,1.0,6,0.08333333333333333,12,0.34444444444444444,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5,42,0.11904761904761904,85.1063829787234
42,switch_d4,regime_conditional,1.0,observed,transit_smooth,stable,1872,78,25,21,53,1773,0.5434782608695652,0.32051282051282054,0.4032258064516129,0.011705685618729096,0.4482351231852539,0.8589743589743589,78,0.04487179487179487,156,0.02564102564102564,1.0,1.0,0.33333333333333326,0.32051282051282054,0.24358974358974358,84,0.023809523809523808,11.705685618729097
42,switch_d4,regime_conditional,1.0,observed,transit_rough,all,2160,36,15,71,21,2053,0.1744186046511628,0.4166666666666667,0.2459016393442623,0.033427495291902073,0.11422242991676476,0.8333333333333334,36,0.027777777777777776,72,0.0804093567251462,1.0,1.0,0.33333333333333337,0.4166666666666667,0.3888888888888889,54,0.1111111111111111,19.774011299435028
42,switch_d4,regime_conditional,1.0,observed,transit_rough,transition,288,0,0,46,0,242,0.0,,0.0,0.1597222222222222,,,0,,0,0.34375,1.0,1.0,,,,18,0.2777777777777778,59.02777777777778
42,switch_d4,regime_conditional,1.0,observed,transit_rough,stable,1872,36,15,25,21,1811,0.375,0.4166666666666667,0.39473684210526316,0.013616557734204794,0.38956560774905186,0.8333333333333334,36,0.027777777777777776,72,0.03741496598639456,1.0,1.0,0.33333333333333337,0.4166666666666667,0.3888888888888889,36,0.027777777777777776,13.616557734204793
42,switch_d4,regime_conditional,0.2,clean,all,all,6480,0,0,202,0,6278,0.0,,0.0,0.03117283950617284,,,0,,0,0.07083333333333333,1.0,1.0,,,,270,0.037037037037037035,12.5
42,switch_d4,regime_conditional,0.2,clean,all,transition,864,0,0,148,0,716,0.0,,0.0,0.1712962962962963,,,0,,0,0.34375,1.0,1.0,,,,72,0.1111111111111111,50.925925925925924
42,switch_d4,regime_conditional,0.2,clean,all,stable,5616,0,0,54,0,5562,0.0,,0.0,0.009615384615384616,,,0,,0,0.028846153846153848,1.0,1.0,,,,198,0.010101010101010102,6.588319088319088
42,switch_d4,regime_conditional,0.2,clean,warehouse,all,2160,0,0,62,0,2098,0.0,,0.0,0.028703703703703703,,,0,,0,0.07916666666666666,1.0,1.0,,,,90,0.011111111111111112,11.574074074074074
42,switch_d4,regime_conditional,0.2,clean,warehouse,transition,288,0,0,37,0,251,0.0,,0.0,0.1284722222222222,,,0,,0,0.3333333333333333,1.0,1.0,,,,12,0.0,38.19444444444444
42,switch_d4,regime_conditional,0.2,clean,warehouse,stable,1872,0,0,25,0,1847,0.0,,0.0,0.013354700854700854,,,0,,0,0.04006410256410257,1.0,1.0,,,,78,0.01282051282051282,7.478632478632479
42,switch_d4,regime_conditional,0.2,clean,transit_smooth,all,2160,0,0,83,0,2077,0.0,,0.0,0.038425925925925926,,,0,,0,0.075,1.0,1.0,,,,126,0.03968253968253968,16.203703703703702
42,switch_d4,regime_conditional,0.2,clean,transit_smooth,transition,288,0,0,62,0,226,0.0,,0.0,0.2152777777777778,,,0,,0,0.34375,1.0,1.0,,,,42,0.09523809523809523,59.02777777777778
42,switch_d4,regime_conditional,0.2,clean,transit_smooth,stable,1872,0,0,21,0,1851,0.0,,0.0,0.011217948717948718,,,0,,0,0.03365384615384615,1.0,1.0,,,,84,0.011904761904761904,9.615384615384615
42,switch_d4,regime_conditional,0.2,clean,transit_rough,all,2160,0,0,57,0,2103,0.0,,0.0,0.02638888888888889,,,0,,0,0.058333333333333334,1.0,1.0,,,,54,0.07407407407407407,9.722222222222221
42,switch_d4,regime_conditional,0.2,clean,transit_rough,transition,288,0,0,49,0,239,0.0,,0.0,0.1701388888888889,,,0,,0,0.3541666666666667,1.0,1.0,,,,18,0.2222222222222222,55.55555555555556
42,switch_d4,regime_conditional,0.2,clean,transit_rough,stable,1872,0,0,8,0,1864,0.0,,0.0,0.004273504273504274,,,0,,0,0.01282051282051282,1.0,1.0,,,,36,0.0,2.6709401709401708
42,switch_d4,regime_conditional,0.2,observed,all,all,6480,216,157,290,59,5974,0.3512304250559284,0.7268518518518519,0.473604826546003,0.046296296296296294,0.3210358913835781,0.8472222222222222,216,0.09259259259259259,432,0.09362139917695474,1.0,1.0,0.3333333333333333,0.7268518518518519,0.6111111111111112,270,0.27037037037037037,15.00638569604087
42,switch_d4,regime_conditional,0.2,observed,all,transition,864,30,23,153,7,681,0.13068181818181818,0.7666666666666667,0.22330097087378642,0.18345323741007194,0.10805707293886016,0.8333333333333334,30,0.15,60,0.3372093023255814,1.0,1.0,0.3333333333333334,0.7666666666666667,0.5333333333333333,72,0.3194444444444444,49.16067146282974
42,switch_d4,regime_conditional,0.2,observed,all,stable,5616,186,134,137,52,5293,0.4944649446494465,0.7204301075268817,0.5864332603938731,0.025230202578268877,0.7044436967702885,0.8494623655913979,186,0.08333333333333333,372,0.05634638196915777,1.0,1.0,0.33333333333333337,0.7204301075268817,0.6236559139784946,198,0.25252525252525254,9.760589318600369
42,switch_d4,regime_conditional,0.2,observed,warehouse,all,2160,96,68,100,28,1964,0.40476190476190477,0.7083333333333334,0.5151515151515151,0.04844961240310078,0.38366122753686355,0.8229166666666666,96,0.10416666666666667,192,0.10576923076923077,1.0,1.0,0.3333333333333333,0.7083333333333334,0.6041666666666666,90,0.2777777777777778,15.01937984496124
42,switch_d4,regime_conditional,0.2,observed,warehouse,transition,288,24,19,38,5,226,0.3333333333333333,0.7916666666666666,0.4691358024691358,0.14393939393939395,0.24566029637335757,0.7916666666666666,24,0.10416666666666667,48,0.3333333333333333,1.0,1.0,0.3333333333333333,0.7916666666666666,0.6666666666666666,12,0.3333333333333333,41.666666666666664
42,switch_d4,regime_conditional,0.2,observed,warehouse,stable,1872,72,49,62,23,1738,0.44144144144144143,0.6805555555555556,0.5355191256830601,0.034444444444444444,0.6263649439296513,0.8333333333333334,72,0.10416666666666667,144,0.07608695652173914,1.0,1.0,0.3333333333333333,0.6805555555555556,0.5833333333333334,78,0.2692307692307692,11.11111111111111
42,switch_d4,regime_conditional,0.2,observed,transit_smooth,all,2160,84,64,120,20,1956,0.34782608695652173,0.7619047619047619,0.47761194029850745,0.057803468208092484,0.34090542602935225,0.8690476190476191,84,0.08928571428571429,168,0.10849056603773585,1.0,1.0,0.3333333333333333,0.7619047619047619,0.6309523809523809,126,0.2777777777777778,18.304431599229286
42,switch_d4,regime_conditional,0.2,observed,transit_smooth,transition,288,6,4,63,2,219,0.05970149253731343,0.6666666666666666,0.1095890410958904,0.22340425531914893,0.09680929800792815,1.0,6,0.3333333333333333,12,0.32222222222222224,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,42,0.2619047619047619,53.191489361702125
42,switch_d4,regime_conditional,0.2,observed,transit_smooth,stable,1872,78,60,57,18,1737,0.5128205128205128,0.7692307692307693,0.6153846153846154,0.03177257525083612,0.7606668014553973,0.8589743589743589,78,0.07051282051282051,156,0.07326007326007326,1.0,1.0,0.33333333333333326,0.7692307692307693,0.6794871794871795,84,0.2857142857142857,12.820512820512821
42,switch_d4,regime_conditional,0.2,observed,transit_rough,all,2160,36,25,70,11,2054,0.2631578947368421,0.6944444444444444,0.3816793893129771,0.03295668549905838,0.2238472785037331,0.8611111111111112,36,0.06944444444444445,72,0.06871345029239766,1.0,1.0,0.33333333333333337,0.6944444444444444,0.5833333333333334,54,0.24074074074074073,11.770244821092279
42,switch_d4,regime_conditional,0.2,observed,transit_rough,transition,288,0,0,52,0,236,0.0,,0.0,0.18055555555555555,,,0,,0,0.3541666666666667,1.0,1.0,,,,18,0.4444444444444444,52.083333333333336
42,switch_d4,regime_conditional,0.2,observed,transit_rough,stable,1872,36,25,18,11,1818,0.5813953488372093,0.6944444444444444,0.6329113924050633,0.00980392156862745,0.7667531598685047,0.8611111111111112,36,0.06944444444444445,72,0.022108843537414966,1.0,1.0,0.33333333333333337,0.6944444444444444,0.5833333333333334,36,0.1388888888888889,5.446623093681917
42,switch_d12,regime_marginal,1.0,clean,all,all,6480,0,0,466,0,6014,0.0,,0.0,0.07191358024691358,,,0,,0,0.15416666666666667,1.0,1.0,,,,270,0.17037037037037037,17.28395061728395
42,switch_d12,regime_marginal,1.0,clean,all,transition,864,0,0,420,0,444,0.0,,0.0,0.4861111111111111,,,0,,0,1.0,1.0,1.0,,,,72,0.6111111111111112,78.70370370370371
42,switch_d12,regime_marginal,1.0,clean,all,stable,5616,0,0,46,0,5570,0.0,,0.0,0.00819088319088319,,,0,,0,0.02403846153846154,1.0,1.0,,,,198,0.010101010101010102,7.834757834757835
42,switch_d12,regime_marginal,1.0,clean,warehouse,all,2160,0,0,173,0,1987,0.0,,0.0,0.08009259259259259,,,0,,0,0.15833333333333333,1.0,1.0,,,,90,0.0,20.37037037037037
42,switch_d12,regime_marginal,1.0,clean,warehouse,transition,288,0,0,155,0,133,0.0,,0.0,0.5381944444444444,,,0,,0,1.0,1.0,1.0,,,,12,0.0,90.27777777777777
42,switch_d12,regime_marginal,1.0,clean,warehouse,stable,1872,0,0,18,0,1854,0.0,,0.0,0.009615384615384616,,,0,,0,0.028846153846153848,1.0,1.0,,,,78,0.0,9.615384615384615
42,switch_d12,regime_marginal,1.0,clean,transit_smooth,all,2160,0,0,175,0,1985,0.0,,0.0,0.08101851851851852,,,0,,0,0.15,1.0,1.0,,,,126,0.29365079365079366,18.51851851851852
42,switch_d12,regime_marginal,1.0,clean,transit_smooth,transition,288,0,0,163,0,125,0.0,,0.0,0.5659722222222222,,,0,,0,1.0,1.0,1.0,,,,42,0.8571428571428571,97.22222222222223
42,switch_d12,regime_marginal,1.0,clean,transit_smooth,stable,1872,0,0,12,0,1860,0.0,,0.0,0.00641025641025641,,,0,,0,0.019230769230769232,1.0,1.0,,,,84,0.011904761904761904,6.410256410256411
42,switch_d12,regime_marginal,1.0,clean,transit_rough,all,2160,0,0,118,0,2042,0.0,,0.0,0.05462962962962963,,,0,,0,0.15416666666666667,1.0,1.0,,,,54,0.16666666666666666,12.962962962962964
42,switch_d12,regime_marginal,1.0,clean,transit_rough,transition,288,0,0,102,0,186,0.0,,0.0,0.3541666666666667,,,0,,0,1.0,1.0,1.0,,,,18,0.4444444444444444,48.611111111111114
42,switch_d12,regime_marginal,1.0,clean,transit_rough,stable,1872,0,0,16,0,1856,0.0,,0.0,0.008547008547008548,,,0,,0,0.02403846153846154,1.0,1.0,,,,36,0.027777777777777776,7.478632478632479
42,switch_d12,regime_marginal,1.0,observed,all,all,6480,216,80,448,136,5816,0.15151515151515152,0.37037037037037035,0.21505376344086022,0.07151979565772669,0.10549884645636745,0.8055555555555556,216,0.08101851851851852,432,0.15534979423868311,1.0,1.0,0.3333333333333333,0.37037037037037035,0.3101851851851852,270,0.17037037037037037,17.56066411238825
42,switch_d12,regime_marginal,1.0,observed,all,transition,864,30,18,402,12,432,0.04285714285714286,0.6,0.08,0.48201438848920863,0.04061372051116291,0.6,30,0.5666666666666667,60,1.0,1.0,1.0,0.3333333333333334,0.6,0.2,72,0.6111111111111112,79.13669064748201
