seed,scenario,method,view,regime,window,support,f1,recall,precision,average_precision,clean_channel_fpr,bystander_fpr,top1_localization,top1_random_baseline,all_faults_row_recall,exact_fault_set_rate,score_coverage,post_event_fpr,false_onsets_per_1000_clean_cells,native_score_coverage,common_row_fraction,all_timeline_recall,all_timeline_f1,unavailable_positive_fraction,comparison
43,steady_m1,regime_conditional,observed,transit_rough,all,own,0.22150291952272153,0.2777777777777778,0.12520525451559933,0.1756612194634392,0.01812422102201911,0.006944444444444444,0.2638888888888889,0.0,0.2777777777777778,0.2777777777777778,-0.0444444444444444,0.07291666666666667,-4.4661404237640205,-0.0444444444444444,0.0,0.2777777777777778,0.22150291952272153,0.0,sma_minus_point
43,steady_m1,regime_conditional,observed,transit_rough,stable,common,0.22150291952272153,0.2777777777777778,0.12520525451559933,0.17303394647405157,0.017570281124497992,0.006944444444444444,0.2638888888888889,0.0,0.2777777777777778,0.2777777777777778,0.0,0.07291666666666667,-5.020080321285141,-0.0444444444444444,0.0,0.2777777777777778,0.22150291952272153,0.0,sma_minus_point
43,steady_m1,regime_conditional,observed,transit_rough,stable,own,0.22150291952272153,0.2777777777777778,0.12520525451559933,0.1756612194634392,0.01812422102201911,0.006944444444444444,0.2638888888888889,0.0,0.2777777777777778,0.2777777777777778,-0.0444444444444444,0.07291666666666667,-4.4661404237640205,-0.0444444444444444,0.0,0.2777777777777778,0.22150291952272153,0.0,sma_minus_point
43,steady_m1,regime_conditional,observed,transit_smooth,all,common,0.11349924585218703,0.08333333333333334,0.17708333333333334,0.04696789677502698,-0.002008032128514057,0.034722222222222224,-0.02777777777777779,0.0,0.08333333333333334,0.04166666666666666,0.0,0.12222222222222222,-8.032128514056225,-0.0444444444444444,0.0,0.08333333333333334,0.11349924585218703,0.0,sma_minus_point
43,steady_m1,regime_conditional,observed,transit_smooth,all,own,0.11349924585218703,0.08333333333333334,0.17708333333333334,0.049245155613895183,-0.0014310114019295585,0.034722222222222224,-0.02777777777777779,0.0,0.08333333333333334,0.04166666666666666,-0.0444444444444444,0.12222222222222222,-7.455107787471726,-0.0444444444444444,0.0,0.08333333333333334,0.11349924585218703,0.0,sma_minus_point
43,steady_m1,regime_conditional,observed,transit_smooth,stable,common,0.11349924585218703,0.08333333333333334,0.17708333333333334,0.04696789677502698,-0.002008032128514057,0.034722222222222224,-0.02777777777777779,0.0,0.08333333333333334,0.04166666666666666,0.0,0.12222222222222222,-8.032128514056225,-0.0444444444444444,0.0,0.08333333333333334,0.11349924585218703,0.0,sma_minus_point
43,steady_m1,regime_conditional,observed,transit_smooth,stable,own,0.11349924585218703,0.08333333333333334,0.17708333333333334,0.049245155613895183,-0.0014310114019295585,0.034722222222222224,-0.02777777777777779,0.0,0.08333333333333334,0.04166666666666666,-0.0444444444444444,0.12222222222222222,-7.455107787471726,-0.0444444444444444,0.0,0.08333333333333334,0.11349924585218703,0.0,sma_minus_point
43,steady_m1,regime_conditional,observed,warehouse,all,common,0.04012654012654013,0.0625,-0.008169934640522875,0.006186692697574658,0.0185,0.0234375,0.078125,0.0,0.0625,0.046875,0.0,0.0,2.0,-0.0444444444444444,0.0,0.04166666666666667,0.020792079207920797,0.1111111111111111,sma_minus_point
43,steady_m1,regime_conditional,observed,warehouse,all,own,0.026852685268526855,0.05381944444444445,-0.03498985801217039,-0.01127625559267964,0.018526819923371646,0.027777777777777776,0.046875,0.0,0.05381944444444445,0.036458333333333336,-0.0444444444444444,0.0,2.0268199233716473,-0.0444444444444444,0.0,0.04166666666666667,0.020792079207920797,0.1111111111111111,sma_minus_point
43,steady_m1,regime_conditional,observed,warehouse,stable,common,0.04012654012654013,0.0625,-0.008169934640522875,0.006186692697574658,0.0185,0.0234375,0.078125,0.0,0.0625,0.046875,0.0,0.0,2.0,-0.0444444444444444,0.0,0.04166666666666667,0.020792079207920797,0.1111111111111111,sma_minus_point
43,steady_m1,regime_conditional,observed,warehouse,stable,own,0.026852685268526855,0.05381944444444445,-0.03498985801217039,-0.01127625559267964,0.018526819923371646,0.027777777777777776,0.046875,0.0,0.05381944444444445,0.036458333333333336,-0.0444444444444444,0.0,2.0268199233716473,-0.0444444444444444,0.0,0.04166666666666667,0.020792079207920797,0.1111111111111111,sma_minus_point
43,steady_m1,regime_marginal,clean,all,all,common,0.0,,0.0,,0.013565891472868217,,,,,,0.0,0.0,-9.366925064599481,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m1,regime_marginal,clean,all,all,own,0.0,,0.0,,0.013878122308354866,,,,,,-0.0444444444444444,0.0,-9.097760551248921,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m1,regime_marginal,clean,all,stable,common,0.0,,0.0,,0.013565891472868217,,,,,,0.0,0.0,-9.366925064599481,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m1,regime_marginal,clean,all,stable,own,0.0,,0.0,,0.013878122308354866,,,,,,-0.0444444444444444,0.0,-9.097760551248921,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m1,regime_marginal,clean,transit_rough,all,common,0.0,,0.0,,0.012596899224806203,,,,,,0.0,0.0,-8.720930232558139,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m1,regime_marginal,clean,transit_rough,all,own,0.0,,0.0,,0.012360034453057712,,,,,,-0.0444444444444444,0.0,-9.022394487510766,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m1,regime_marginal,clean,transit_rough,stable,common,0.0,,0.0,,0.012596899224806203,,,,,,0.0,0.0,-8.720930232558139,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m1,regime_marginal,clean,transit_rough,stable,own,0.0,,0.0,,0.012360034453057712,,,,,,-0.0444444444444444,0.0,-9.022394487510766,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m1,regime_marginal,clean,transit_smooth,all,common,0.0,,0.0,,-0.009689922480620155,,,,,,0.0,0.0,-11.143410852713178,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m1,regime_marginal,clean,transit_smooth,all,own,0.0,,0.0,,-0.009108527131782947,,,,,,-0.0444444444444444,0.0,-10.583548664944013,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m1,regime_marginal,clean,transit_smooth,stable,common,0.0,,0.0,,-0.009689922480620155,,,,,,0.0,0.0,-11.143410852713178,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m1,regime_marginal,clean,transit_smooth,stable,own,0.0,,0.0,,-0.009108527131782947,,,,,,-0.0444444444444444,0.0,-10.583548664944013,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m1,regime_marginal,clean,warehouse,all,common,0.0,,0.0,,0.0377906976744186,,,,,,0.0,0.0,-8.236434108527131,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m1,regime_marginal,clean,warehouse,all,own,0.0,,0.0,,0.038382859603789836,,,,,,-0.0444444444444444,0.0,-7.68733850129199,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m1,regime_marginal,clean,warehouse,stable,common,0.0,,0.0,,0.0377906976744186,,,,,,0.0,0.0,-8.236434108527131,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m1,regime_marginal,clean,warehouse,stable,own,0.0,,0.0,,0.038382859603789836,,,,,,-0.0444444444444444,0.0,-7.68733850129199,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m1,regime_marginal,observed,all,all,common,0.01536460696246559,0.028846153846153848,-0.01006420267221933,-0.008072098511664481,0.014204545454545456,0.004807692307692308,0.05769230769230771,0.0,0.028846153846153848,0.028846153846153848,0.0,-0.0035460992907801418,-9.024064171122996,-0.0444444444444444,0.0,0.023148148148148147,0.010124410124410135,0.037037037037037035,sma_minus_point
43,steady_m1,regime_marginal,observed,all,all,own,0.01160383684655529,0.025997150997151004,-0.01558572146807441,-0.00910002794416423,0.014495017791163835,0.005341880341880344,0.05092592592592593,0.0,0.025997150997151004,0.025997150997151004,-0.0444444444444444,-0.0035460992907801418,-8.77841122516579,-0.0444444444444444,0.0,0.023148148148148147,0.010124410124410135,0.037037037037037035,sma_minus_point
43,steady_m1,regime_marginal,observed,all,stable,common,0.01536460696246559,0.028846153846153848,-0.01006420267221933,-0.008072098511664481,0.014204545454545456,0.004807692307692308,0.05769230769230771,0.0,0.028846153846153848,0.028846153846153848,0.0,-0.0035460992907801418,-9.024064171122996,-0.0444444444444444,0.0,0.023148148148148147,0.010124410124410135,0.037037037037037035,sma_minus_point
43,steady_m1,regime_marginal,observed,all,stable,own,0.01160383684655529,0.025997150997151004,-0.01558572146807441,-0.00910002794416423,0.014495017791163835,0.005341880341880344,0.05092592592592593,0.0,0.025997150997151004,0.025997150997151004,-0.0444444444444444,-0.0035460992907801418,-8.77841122516579,-0.0444444444444444,0.0,0.023148148148148147,0.010124410124410135,0.037037037037037035,sma_minus_point
43,steady_m1,regime_marginal,observed,transit_rough,all,common,0.08922558922558924,0.1111111111111111,0.044209702660406885,0.017259622145177705,0.013554216867469882,0.0,0.19444444444444442,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,-8.53413654618474,-0.0444444444444444,0.0,0.1111111111111111,0.09090909090909091,0.0,sma_minus_point
43,steady_m1,regime_marginal,observed,transit_rough,all,own,0.09090909090909091,0.1111111111111111,0.051519644180874735,0.020884899936504026,0.01331186816230439,0.0,0.19444444444444442,0.0,0.1111111111111111,0.1111111111111111,-0.0444444444444444,0.0,-8.845727738540369,-0.0444444444444444,0.0,0.1111111111111111,0.09090909090909091,0.0,sma_minus_point
43,steady_m1,regime_marginal,observed,transit_rough,stable,common,0.08922558922558924,0.1111111111111111,0.044209702660406885,0.017259622145177705,0.013554216867469882,0.0,0.19444444444444442,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,-8.53413654618474,-0.0444444444444444,0.0,0.1111111111111111,0.09090909090909091,0.0,sma_minus_point
43,steady_m1,regime_marginal,observed,transit_rough,stable,own,0.09090909090909091,0.1111111111111111,0.051519644180874735,0.020884899936504026,0.01331186816230439,0.0,0.19444444444444442,0.0,0.1111111111111111,0.1111111111111111,-0.0444444444444444,0.0,-8.845727738540369,-0.0444444444444444,0.0,0.1111111111111111,0.09090909090909091,0.0,sma_minus_point
43,steady_m1,regime_marginal,observed,transit_smooth,all,common,-0.005260640841702538,-0.013888888888888888,0.16666666666666666,-0.0011997878855412036,-0.009538152610441766,0.0,0.04166666666666674,0.0,-0.013888888888888888,-0.013888888888888888,0.0,0.0,-11.044176706827308,-0.0444444444444444,0.0,-0.013888888888888888,-0.005260640841702538,0.0,sma_minus_point
43,steady_m1,regime_marginal,observed,transit_smooth,all,own,-0.005260640841702538,-0.013888888888888888,0.16666666666666666,0.0014423845970571864,-0.008938051054793887,0.0,0.04166666666666674,0.0,-0.013888888888888888,-0.013888888888888888,-0.0444444444444444,0.0,-10.467155980242811,-0.0444444444444444,0.0,-0.013888888888888888,-0.005260640841702538,0.0,sma_minus_point
43,steady_m1,regime_marginal,observed,transit_smooth,stable,common,-0.005260640841702538,-0.013888888888888888,0.16666666666666666,-0.0011997878855412036,-0.009538152610441766,0.0,0.04166666666666674,0.0,-0.013888888888888888,-0.013888888888888888,0.0,0.0,-11.044176706827308,-0.0444444444444444,0.0,-0.013888888888888888,-0.005260640841702538,0.0,sma_minus_point
43,steady_m1,regime_marginal,observed,transit_smooth,stable,own,-0.005260640841702538,-0.013888888888888888,0.16666666666666666,0.0014423845970571864,-0.008938051054793887,0.0,0.04166666666666674,0.0,-0.013888888888888888,-0.013888888888888888,-0.0444444444444444,0.0,-10.467155980242811,-0.0444444444444444,0.0,-0.013888888888888888,-0.005260640841702538,0.0,sma_minus_point
43,steady_m1,regime_marginal,observed,warehouse,all,common,-0.018018018018018018,-0.015625,-0.02127659574468085,-0.011608114928950732,0.0385,0.015625,-0.078125,0.0,-0.015625,-0.015625,0.0,-0.010416666666666666,-7.5,-0.0444444444444444,0.0,-0.027777777777777776,-0.03305785123966942,0.1111111111111111,sma_minus_point
43,steady_m1,regime_marginal,observed,warehouse,all,own,-0.03305785123966942,-0.027777777777777776,-0.04081632653061224,-0.01749396963633878,0.0389904214559387,0.020833333333333336,-0.11458333333333331,0.0,-0.027777777777777776,-0.027777777777777776,-0.0444444444444444,-0.010416666666666666,-7.051724137931036,-0.0444444444444444,0.0,-0.027777777777777776,-0.03305785123966942,0.1111111111111111,sma_minus_point
43,steady_m1,regime_marginal,observed,warehouse,stable,common,-0.018018018018018018,-0.015625,-0.02127659574468085,-0.011608114928950732,0.0385,0.015625,-0.078125,0.0,-0.015625,-0.015625,0.0,-0.010416666666666666,-7.5,-0.0444444444444444,0.0,-0.027777777777777776,-0.03305785123966942,0.1111111111111111,sma_minus_point
43,steady_m1,regime_marginal,observed,warehouse,stable,own,-0.03305785123966942,-0.027777777777777776,-0.04081632653061224,-0.01749396963633878,0.0389904214559387,0.020833333333333336,-0.11458333333333331,0.0,-0.027777777777777776,-0.027777777777777776,-0.0444444444444444,-0.010416666666666666,-7.051724137931036,-0.0444444444444444,0.0,-0.027777777777777776,-0.03305785123966942,0.1111111111111111,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,clean,all,all,common,0.0,,0.0,,0.005813953488372091,,,,,,0.0,-0.0035460992907801418,-5.006459948320414,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,clean,all,all,own,0.0,,0.0,,0.006014929658340509,,,,,,-0.0444444444444444,-0.0035460992907801418,-4.805483778351995,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,clean,all,stable,common,0.0,,0.0,,0.005813953488372091,,,,,,0.0,-0.0035460992907801418,-5.006459948320414,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,clean,all,stable,own,0.0,,0.0,,0.006014929658340509,,,,,,-0.0444444444444444,-0.0035460992907801418,-4.805483778351995,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,clean,transit_rough,all,common,0.0,,0.0,,0.012112403100775193,,,,,,0.0,0.0,-5.329457364341085,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,clean,transit_rough,all,own,0.0,,0.0,,0.012607665805340224,,,,,,-0.0444444444444444,0.0,-4.834194659776056,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,clean,transit_rough,stable,common,0.0,,0.0,,0.012112403100775193,,,,,,0.0,0.0,-5.329457364341085,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,clean,transit_rough,stable,own,0.0,,0.0,,0.012607665805340224,,,,,,-0.0444444444444444,0.0,-4.834194659776056,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,clean,transit_smooth,all,common,0.0,,0.0,,-0.01065891472868217,,,,,,0.0,0.0,-11.143410852713178,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,clean,transit_smooth,all,own,0.0,,0.0,,-0.010099052540913006,,,,,,-0.0444444444444444,0.0,-10.583548664944013,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,clean,transit_smooth,stable,common,0.0,,0.0,,-0.01065891472868217,,,,,,0.0,0.0,-11.143410852713178,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,clean,transit_smooth,stable,own,0.0,,0.0,,-0.010099052540913006,,,,,,-0.0444444444444444,0.0,-10.583548664944013,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,clean,warehouse,all,common,0.0,,0.0,,0.015988372093023256,,,,,,0.0,-0.010416666666666666,1.4534883720930232,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,clean,warehouse,all,own,0.0,,0.0,,0.015536175710594314,,,,,,-0.0444444444444444,-0.010416666666666666,1.0012919896640824,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,clean,warehouse,stable,common,0.0,,0.0,,0.015988372093023256,,,,,,0.0,-0.010416666666666666,1.4534883720930232,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,clean,warehouse,stable,own,0.0,,0.0,,0.015536175710594314,,,,,,-0.0444444444444444,-0.010416666666666666,1.0012919896640824,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,observed,all,all,common,0.004888340022640769,0.2644230769230769,-0.15923473573186453,0.05605075120932479,0.034759358288770054,0.11057692307692307,0.019230769230769273,0.0,0.2644230769230769,0.07211538461538464,0.0,0.375886524822695,-4.6791443850267385,-0.0444444444444444,0.0,0.24074074074074076,-0.002126963350785327,0.037037037037037035,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,observed,all,all,own,0.0030154417125058397,0.2638888888888889,-0.16327574448738352,0.053765447033551905,0.03508248475287015,0.11004273504273504,0.015669515669515688,0.0,0.2638888888888889,0.0733618233618234,-0.0444444444444444,0.375886524822695,-4.363487819370173,-0.0444444444444444,0.0,0.24074074074074076,-0.002126963350785327,0.037037037037037035,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,observed,all,stable,common,0.004888340022640769,0.2644230769230769,-0.15923473573186453,0.05605075120932479,0.034759358288770054,0.11057692307692307,0.019230769230769273,0.0,0.2644230769230769,0.07211538461538464,0.0,0.375886524822695,-4.6791443850267385,-0.0444444444444444,0.0,0.24074074074074076,-0.002126963350785327,0.037037037037037035,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,observed,all,stable,own,0.0030154417125058397,0.2638888888888889,-0.16327574448738352,0.053765447033551905,0.03508248475287015,0.11004273504273504,0.015669515669515688,0.0,0.2638888888888889,0.0733618233618234,-0.0444444444444444,0.375886524822695,-4.363487819370173,-0.0444444444444444,0.0,0.24074074074074076,-0.002126963350785327,0.037037037037037035,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,observed,transit_rough,all,common,0.009000000000000008,0.34722222222222227,-0.1869946091644205,0.10787565030753499,0.045180722891566265,0.14583333333333331,0.02777777777777779,0.0,0.34722222222222227,0.05555555555555558,0.0,0.3854166666666667,-5.020080321285141,-0.0444444444444444,0.0,0.34722222222222227,0.009000000000000008,0.0,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,observed,transit_rough,all,own,0.009000000000000008,0.34722222222222227,-0.1869946091644205,0.11173736173149129,0.04580390527627753,0.14583333333333331,0.02777777777777779,0.0,0.34722222222222227,0.05555555555555558,-0.0444444444444444,0.3854166666666667,-4.3968979365738825,-0.0444444444444444,0.0,0.34722222222222227,0.009000000000000008,0.0,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,observed,transit_rough,stable,common,0.009000000000000008,0.34722222222222227,-0.1869946091644205,0.10787565030753499,0.045180722891566265,0.14583333333333331,0.02777777777777779,0.0,0.34722222222222227,0.05555555555555558,0.0,0.3854166666666667,-5.020080321285141,-0.0444444444444444,0.0,0.34722222222222227,0.009000000000000008,0.0,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,observed,transit_rough,stable,own,0.009000000000000008,0.34722222222222227,-0.1869946091644205,0.11173736173149129,0.04580390527627753,0.14583333333333331,0.02777777777777779,0.0,0.34722222222222227,0.05555555555555558,-0.0444444444444444,0.3854166666666667,-4.3968979365738825,-0.0444444444444444,0.0,0.34722222222222227,0.009000000000000008,0.0,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,observed,transit_smooth,all,common,-0.03739921084234005,0.08333333333333326,-0.13725490196078433,-0.07088768549757485,0.017068273092369482,0.09027777777777779,-0.11111111111111116,0.0,0.08333333333333326,0.0,0.0,0.43333333333333335,-11.546184738955823,-0.0444444444444444,0.0,0.08333333333333326,-0.03739921084234005,0.0,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,observed,transit_smooth,all,own,-0.03739921084234005,0.08333333333333326,-0.13725490196078433,-0.06804164018474057,0.01778377879333426,0.09027777777777779,-0.11111111111111116,0.0,0.08333333333333326,0.0,-0.0444444444444444,0.43333333333333335,-10.830679037991045,-0.0444444444444444,0.0,0.08333333333333326,-0.03739921084234005,0.0,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,observed,transit_smooth,stable,common,-0.03739921084234005,0.08333333333333326,-0.13725490196078433,-0.07088768549757485,0.017068273092369482,0.09027777777777779,-0.11111111111111116,0.0,0.08333333333333326,0.0,0.0,0.43333333333333335,-11.546184738955823,-0.0444444444444444,0.0,0.08333333333333326,-0.03739921084234005,0.0,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,observed,transit_smooth,stable,own,-0.03739921084234005,0.08333333333333326,-0.13725490196078433,-0.06804164018474057,0.01778377879333426,0.09027777777777779,-0.11111111111111116,0.0,0.08333333333333326,0.0,-0.0444444444444444,0.43333333333333335,-10.830679037991045,-0.0444444444444444,0.0,0.08333333333333326,-0.03739921084234005,0.0,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,observed,warehouse,all,common,0.05804837364470394,0.375,-0.11857707509881427,0.14398450037455296,0.042,0.09375,0.15625,0.0,0.375,0.171875,0.0,0.3125,2.5,-0.0444444444444444,0.0,0.2916666666666667,0.030218001295057195,0.1111111111111111,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,observed,warehouse,all,own,0.04385768628328485,0.3645833333333333,-0.13903743315508021,0.12101078107225427,0.041632183908045975,0.09461805555555555,0.13541666666666663,0.0,0.3645833333333333,0.16319444444444445,-0.0444444444444444,0.3125,2.1111111111111107,-0.0444444444444444,0.0,0.2916666666666667,0.030218001295057195,0.1111111111111111,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,observed,warehouse,stable,common,0.05804837364470394,0.375,-0.11857707509881427,0.14398450037455296,0.042,0.09375,0.15625,0.0,0.375,0.171875,0.0,0.3125,2.5,-0.0444444444444444,0.0,0.2916666666666667,0.030218001295057195,0.1111111111111111,sma_minus_point
43,steady_m2_r10_k1,regime_conditional,observed,warehouse,stable,own,0.04385768628328485,0.3645833333333333,-0.13903743315508021,0.12101078107225427,0.041632183908045975,0.09461805555555555,0.13541666666666663,0.0,0.3645833333333333,0.16319444444444445,-0.0444444444444444,0.3125,2.1111111111111107,-0.0444444444444444,0.0,0.2916666666666667,0.030218001295057195,0.1111111111111111,sma_minus_point
43,steady_m2_r10_k1,regime_marginal,clean,all,all,common,0.0,,0.0,,0.013565891472868217,,,,,,0.0,0.0,-9.366925064599481,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_marginal,clean,all,all,own,0.0,,0.0,,0.013878122308354866,,,,,,-0.0444444444444444,0.0,-9.097760551248921,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_marginal,clean,all,stable,common,0.0,,0.0,,0.013565891472868217,,,,,,0.0,0.0,-9.366925064599481,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_marginal,clean,all,stable,own,0.0,,0.0,,0.013878122308354866,,,,,,-0.0444444444444444,0.0,-9.097760551248921,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_marginal,clean,transit_rough,all,common,0.0,,0.0,,0.012596899224806203,,,,,,0.0,0.0,-8.720930232558139,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_marginal,clean,transit_rough,all,own,0.0,,0.0,,0.012360034453057712,,,,,,-0.0444444444444444,0.0,-9.022394487510766,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_marginal,clean,transit_rough,stable,common,0.0,,0.0,,0.012596899224806203,,,,,,0.0,0.0,-8.720930232558139,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_marginal,clean,transit_rough,stable,own,0.0,,0.0,,0.012360034453057712,,,,,,-0.0444444444444444,0.0,-9.022394487510766,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_marginal,clean,transit_smooth,all,common,0.0,,0.0,,-0.009689922480620155,,,,,,0.0,0.0,-11.143410852713178,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_marginal,clean,transit_smooth,all,own,0.0,,0.0,,-0.009108527131782947,,,,,,-0.0444444444444444,0.0,-10.583548664944013,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_marginal,clean,transit_smooth,stable,common,0.0,,0.0,,-0.009689922480620155,,,,,,0.0,0.0,-11.143410852713178,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_marginal,clean,transit_smooth,stable,own,0.0,,0.0,,-0.009108527131782947,,,,,,-0.0444444444444444,0.0,-10.583548664944013,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_marginal,clean,warehouse,all,common,0.0,,0.0,,0.0377906976744186,,,,,,0.0,0.0,-8.236434108527131,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_marginal,clean,warehouse,all,own,0.0,,0.0,,0.038382859603789836,,,,,,-0.0444444444444444,0.0,-7.68733850129199,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_marginal,clean,warehouse,stable,common,0.0,,0.0,,0.0377906976744186,,,,,,0.0,0.0,-8.236434108527131,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_marginal,clean,warehouse,stable,own,0.0,,0.0,,0.038382859603789836,,,,,,-0.0444444444444444,0.0,-7.68733850129199,-0.0444444444444444,0.0,,0.0,,sma_minus_point
43,steady_m2_r10_k1,regime_marginal,observed,all,all,common,-0.019141693174842322,0.06730769230769232,-0.10468799493189737,-0.015988958657430163,0.01988636363636364,0.009615384615384616,-0.014423076923076872,0.0,0.06730769230769232,0.07211538461538461,0.0,0.11702127659574467,-8.689839572192515,-0.0444444444444444,0.0,0.04629629629629628,-0.03332788415396215,0.037037037037037035,sma_minus_point
43,steady_m2_r10_k1,regime_marginal,observed,all,all,own,-0.02915092570264982,0.05787037037037035,-0.11513407059536432,-0.02441310280404735,0.02017683597298202,0.010149572649572652,-0.019943019943019946,0.0,0.05787037037037035,0.0625,-0.0444444444444444,0.11702127659574467,-8.444186626235307,-0.0444444444444444,0.0,0.04629629629629628,-0.03332788415396215,0.037037037037037035,sma_minus_point
43,steady_m2_r10_k1,regime_marginal,observed,all,stable,common,-0.019141693174842322,0.06730769230769232,-0.10468799493189737,-0.015988958657430163,0.01988636363636364,0.009615384615384616,-0.014423076923076872,0.0,0.06730769230769232,0.07211538461538461,0.0,0.11702127659574467,-8.689839572192515,-0.0444444444444444,0.0,0.04629629629629628,-0.03332788415396215,0.037037037037037035,sma_minus_point
43,steady_m2_r10_k1,regime_marginal,observed,all,stable,own,-0.02915092570264982,0.05787037037037035,-0.11513407059536432,-0.02441310280404735,0.02017683597298202,0.010149572649572652,-0.019943019943019946,0.0,0.05787037037037035,0.0625,-0.0444444444444444,0.11702127659574467,-8.444186626235307,-0.0444444444444444,0.0,0.04629629629629628,-0.03332788415396215,0.037037037037037035,sma_minus_point
43,steady_m2_r10_k1,regime_marginal,observed,transit_rough,all,common,0.010618672665916762,0.1388888888888889,-0.10626654898499555,0.030386492534012877,0.019076305220883535,0.013888888888888888,0.04166666666666663,0.0,0.1388888888888889,0.1388888888888889,0.0,0.11458333333333333,-8.032128514056225,-0.0444444444444444,0.0,0.1388888888888889,0.01647840531561462,0.0,sma_minus_point
