scenario,method,temporal,view,regime,window,support,f1_mean,f1_std,f1_count,recall_mean,recall_std,recall_count,precision_mean,precision_std,precision_count,average_precision_mean,average_precision_std,average_precision_count,clean_channel_fpr_mean,clean_channel_fpr_std,clean_channel_fpr_count,bystander_fpr_mean,bystander_fpr_std,bystander_fpr_count,top1_localization_mean,top1_localization_std,top1_localization_count,top1_random_baseline_mean,top1_random_baseline_std,top1_random_baseline_count,all_faults_row_recall_mean,all_faults_row_recall_std,all_faults_row_recall_count,exact_fault_set_rate_mean,exact_fault_set_rate_std,exact_fault_set_rate_count,score_coverage_mean,score_coverage_std,score_coverage_count,post_event_fpr_mean,post_event_fpr_std,post_event_fpr_count,false_onsets_per_1000_clean_cells_mean,false_onsets_per_1000_clean_cells_std,false_onsets_per_1000_clean_cells_count,native_score_coverage_mean,native_score_coverage_std,native_score_coverage_count,common_row_fraction_mean,common_row_fraction_std,common_row_fraction_count,all_timeline_recall_mean,all_timeline_recall_std,all_timeline_recall_count,all_timeline_f1_mean,all_timeline_f1_std,all_timeline_f1_count,unavailable_positive_fraction_mean,unavailable_positive_fraction_std,unavailable_positive_fraction_count
switch_d0,regime_marginal,point,observed,transit_smooth,transition,common,0.14285714285714285,0.20203050891044214,2,0.125,0.1767766952966369,2,0.3333333333333333,,1,0.24028515232483788,0.195761377137945,2,0.004347826086956522,0.009722034684781694,5,0.0,0.0,2,0.375,0.1767766952966369,2,0.3333333333333333,0.0,2,0.125,0.1767766952966369,2,0.125,0.1767766952966369,2,1.0,0.0,5,0.05,0.1118033988749895,5,4.3478260869565215,9.722034684781695,5,1.0,0.0,5,0.3333333333333333,0.0,5,0.2833333333333333,0.25603819159562025,4,0.34186507936507937,0.21686026875682163,4,0.0,0.0,4
switch_d0,regime_marginal,point,observed,transit_smooth,transition,own,0.34186507936507937,0.21686026875682163,4,0.2833333333333333,0.25603819159562025,4,0.575,0.20253029037286874,4,0.4417944716108062,0.2360617575941743,4,0.005801404097555378,0.0054693623164863685,5,0.03125,0.03989279615651409,4,0.6916666666666667,0.2897955856832217,4,0.33333333333333337,5.551115123125783e-17,4,0.2833333333333333,0.25603819159562025,4,0.24166666666666667,0.17293758240303755,4,1.0,0.0,5,0.017777777777777774,0.02557969874049186,5,5.801404097555379,5.469362316486369,5,1.0,0.0,5,0.3333333333333333,0.0,5,0.2833333333333333,0.25603819159562025,4,0.34186507936507937,0.21686026875682163,4,0.0,0.0,4
switch_d0,regime_marginal,point,observed,warehouse,all,common,0.33871104876736136,0.09530191991750081,5,0.27065218790218787,0.08418764457734611,5,0.4898857368006304,0.15574906222839827,5,0.3609351961458999,0.08921127481995762,5,0.011401824993056737,0.005168443631573658,5,0.0050180180180180185,0.004722173285910184,5,0.7615675675675676,0.05689121781715328,5,0.33333333333333326,4.8074067159589095e-17,5,0.27065218790218787,0.08418764457734611,5,0.2646161518661519,0.08068475642116368,5,1.0,0.0,5,0.002631578947368421,0.005884389414473131,5,10.958685620934324,4.870907279068185,5,1.0,0.0,5,0.8666666666666668,0.0,5,0.2687890812890813,0.07023522608903335,5,0.3442785668725241,0.07951236627351418,5,0.0,0.0,5
switch_d0,regime_marginal,point,observed,warehouse,all,own,0.3442785668725241,0.07951236627351418,5,0.2687890812890813,0.07023522608903335,5,0.5121771239513175,0.13988055337118488,5,0.368447342893541,0.08240426306334468,5,0.010572350038853684,0.004864917756713431,5,0.005413961038961039,0.0032725850541861765,5,0.7636832611832611,0.04351608628470966,5,0.3333333333333333,7.343435057440258e-17,5,0.2687890812890813,0.07023522608903335,5,0.26099146224146225,0.06623862830659151,5,1.0,0.0,5,0.005128205128205128,0.0070220840705790535,5,10.187523070707693,4.595466278793979,5,1.0,0.0,5,0.8666666666666668,0.0,5,0.2687890812890813,0.07023522608903335,5,0.3442785668725241,0.07951236627351418,5,0.0,0.0,5
switch_d0,regime_marginal,point,observed,warehouse,stable,common,0.3465274906986358,0.09830393207641133,5,0.28094838132881617,0.09372706607288696,5,0.4917126754083275,0.14722486241267793,5,0.36956321683724447,0.08293239851956427,5,0.011675871776169192,0.004857332552864401,5,0.005355731225296442,0.005038965928594351,5,0.7718708827404479,0.05573539106767478,5,0.33333333333333326,6.798699777552591e-17,5,0.28094838132881617,0.09372706607288696,5,0.27458474496517976,0.0896288004705413,5,1.0,0.0,5,0.002631578947368421,0.005884389414473131,5,11.208376990033635,4.569358670617919,5,1.0,0.0,5,0.9487179487179487,0.0,5,0.2904295051353875,0.08593549500300324,5,0.3619092344017011,0.08723470491978301,5,0.0,0.0,5
switch_d0,regime_marginal,point,observed,warehouse,stable,own,0.3619092344017011,0.08723470491978301,5,0.2904295051353875,0.08593549500300324,5,0.5154964539007092,0.12738640493461176,5,0.3825167255205123,0.07638313855191686,5,0.011439053255571633,0.004762945309960011,5,0.006097883597883598,0.0036370851052792462,5,0.7723062558356676,0.04801035647530896,5,0.3333333333333333,1.0749688212373146e-16,5,0.2904295051353875,0.08593549500300324,5,0.281937441643324,0.08199764204859651,5,1.0,0.0,5,0.002564102564102564,0.005733507634614846,5,10.994180079822707,4.467757288989348,5,1.0,0.0,5,0.9487179487179487,0.0,5,0.2904295051353875,0.08593549500300324,5,0.3619092344017011,0.08723470491978301,5,0.0,0.0,5
switch_d0,regime_marginal,point,observed,warehouse,transition,common,0.1111111111111111,0.15713484026367722,2,0.0625,0.08838834764831845,2,0.5,0.7071067811865476,2,0.34828486210607645,0.3896484804745072,2,0.006521739130434782,0.014583052027172541,5,0.0,0.0,2,0.5,0.3535533905932738,2,0.3333333333333333,0.0,2,0.0625,0.08838834764831845,2,0.0625,0.08838834764831845,2,1.0,0.0,5,0.0,0.0,2,6.521739130434783,14.583052027172542,5,1.0,0.0,5,0.3333333333333333,0.0,5,0.08333333333333333,0.08333333333333334,3,0.08067226890756303,0.12543265987929608,5,0.0,0.0,3
switch_d0,regime_marginal,point,observed,warehouse,transition,own,0.08067226890756303,0.12543265987929608,5,0.08333333333333333,0.08333333333333334,3,0.3,0.47609522856952335,4,0.5152971267081946,0.3031436738644122,3,0.004981884057971014,0.0060461909403685945,5,0.0,0.0,3,0.7777777777777778,0.20971762320196524,3,0.3333333333333333,0.0,3,0.08333333333333333,0.08333333333333334,3,0.08333333333333333,0.08333333333333334,3,1.0,0.0,5,0.018518518518518517,0.032075014954979206,3,4.981884057971015,6.046190940368595,5,1.0,0.0,5,0.3333333333333333,0.0,5,0.08333333333333333,0.08333333333333334,3,0.08067226890756303,0.12543265987929608,5,0.0,0.0,3
switch_d0,regime_marginal,sma,clean,all,all,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.011752136752136752,0.006720539340016246,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.004146005509641873,0.005856100739222335,5,3.7037037037037037,1.4432965903959716,5,0.8666666666666668,0.0,5,0.8666666666666668,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_marginal,sma,clean,all,all,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.011752136752136752,0.006720539340016246,5,,,0,,,0,,,0,,,0,,,0,0.8666666666666668,0.0,5,0.004146005509641873,0.005856100739222335,5,3.7037037037037037,1.4432965903959716,5,0.8666666666666668,0.0,5,0.8666666666666668,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_marginal,sma,clean,all,stable,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.011861861861861863,0.006989193134226179,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.002654867256637168,0.005936463657079088,5,3.678678678678679,1.4694879227525062,5,0.9487179487179487,0.0,5,0.9487179487179487,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_marginal,sma,clean,all,stable,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.011861861861861863,0.006989193134226179,5,,,0,,,0,,,0,,,0,,,0,0.9487179487179487,0.0,5,0.002654867256637168,0.005936463657079088,5,3.678678678678679,1.4694879227525062,5,0.9487179487179487,0.0,5,0.9487179487179487,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_marginal,sma,clean,all,transition,common,0.0,0.0,3,,,0,0.0,0.0,3,,,0,0.009722222222222222,0.010814174654442666,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.05,0.1118033988749895,5,4.166666666666666,4.527223892501839,5,0.3333333333333333,0.0,5,0.3333333333333333,0.0,5,,,0,0.0,0.0,3,,,0
switch_d0,regime_marginal,sma,clean,all,transition,own,0.0,0.0,3,,,0,0.0,0.0,3,,,0,0.009722222222222222,0.010814174654442666,5,,,0,,,0,,,0,,,0,,,0,0.3333333333333333,0.0,5,0.05,0.1118033988749895,5,4.166666666666666,4.527223892501839,5,0.3333333333333333,0.0,5,0.3333333333333333,0.0,5,,,0,0.0,0.0,3,,,0
switch_d0,regime_marginal,sma,clean,transit_rough,all,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01282051282051282,0.009510947550622251,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.009950859950859951,0.013710315885596342,5,4.807692307692308,2.476928016959323,5,0.8666666666666668,0.0,5,0.8666666666666668,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_marginal,sma,clean,transit_rough,all,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01282051282051282,0.009510947550622251,5,,,0,,,0,,,0,,,0,,,0,0.8666666666666668,0.0,5,0.009950859950859951,0.013710315885596342,5,4.807692307692308,2.476928016959323,5,0.8666666666666668,0.0,5,0.8666666666666668,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_marginal,sma,clean,transit_rough,stable,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0125,0.010469036846302815,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.006060606060606061,0.01355192713636236,5,4.617117117117116,2.712070851079346,5,0.9487179487179487,0.0,5,0.9487179487179487,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_marginal,sma,clean,transit_rough,stable,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0125,0.010469036846302815,5,,,0,,,0,,,0,,,0,,,0,0.9487179487179487,0.0,5,0.006060606060606061,0.01355192713636236,5,4.617117117117116,2.712070851079346,5,0.9487179487179487,0.0,5,0.9487179487179487,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_marginal,sma,clean,transit_rough,transition,common,0.0,0.0,2,,,0,0.0,0.0,2,,,0,0.01875,0.031595314350214794,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.1,0.223606797749979,5,8.333333333333332,13.581671677505518,5,0.3333333333333333,0.0,5,0.3333333333333333,0.0,5,,,0,0.0,0.0,2,,,0
switch_d0,regime_marginal,sma,clean,transit_rough,transition,own,0.0,0.0,2,,,0,0.0,0.0,2,,,0,0.01875,0.031595314350214794,5,,,0,,,0,,,0,,,0,,,0,0.3333333333333333,0.0,5,0.1,0.223606797749979,5,8.333333333333332,13.581671677505518,5,0.3333333333333333,0.0,5,0.3333333333333333,0.0,5,,,0,0.0,0.0,2,,,0
switch_d0,regime_marginal,sma,clean,transit_smooth,all,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.006517094017094017,0.007299049595041027,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.0,0.0,5,2.1367521367521367,2.202513688898323,5,0.8666666666666668,0.0,5,0.8666666666666668,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_marginal,sma,clean,transit_smooth,all,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.006517094017094017,0.007299049595041027,5,,,0,,,0,,,0,,,0,,,0,0.8666666666666668,0.0,5,0.0,0.0,5,2.1367521367521367,2.202513688898323,5,0.8666666666666668,0.0,5,0.8666666666666668,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_marginal,sma,clean,transit_smooth,stable,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.006306306306306306,0.0066551100527443155,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.0,0.0,5,2.027027027027027,2.014475655405216,5,0.9487179487179487,0.0,5,0.9487179487179487,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_marginal,sma,clean,transit_smooth,stable,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.006306306306306306,0.0066551100527443155,5,,,0,,,0,,,0,,,0,,,0,0.9487179487179487,0.0,5,0.0,0.0,5,2.027027027027027,2.014475655405216,5,0.9487179487179487,0.0,5,0.9487179487179487,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_marginal,sma,clean,transit_smooth,transition,common,0.0,,1,,,0,0.0,,1,,,0,0.010416666666666668,0.02329237476562281,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.0,0.0,5,4.166666666666666,9.316949906249123,5,0.3333333333333333,0.0,5,0.3333333333333333,0.0,5,,,0,0.0,,1,,,0
switch_d0,regime_marginal,sma,clean,transit_smooth,transition,own,0.0,,1,,,0,0.0,,1,,,0,0.010416666666666668,0.02329237476562281,5,,,0,,,0,,,0,,,0,,,0,0.3333333333333333,0.0,5,0.0,0.0,5,4.166666666666666,9.316949906249123,5,0.3333333333333333,0.0,5,0.3333333333333333,0.0,5,,,0,0.0,,1,,,0
switch_d0,regime_marginal,sma,clean,warehouse,all,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01591880341880342,0.01390121083916595,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.002631578947368421,0.005884389414473131,5,4.166666666666667,2.6278576658651374,5,0.8666666666666668,0.0,5,0.8666666666666668,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_marginal,sma,clean,warehouse,all,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01591880341880342,0.01390121083916595,5,,,0,,,0,,,0,,,0,,,0,0.8666666666666668,0.0,5,0.002631578947368421,0.005884389414473131,5,4.166666666666667,2.6278576658651374,5,0.8666666666666668,0.0,5,0.8666666666666668,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_marginal,sma,clean,warehouse,stable,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01677927927927928,0.014652627641283026,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.002631578947368421,0.005884389414473131,5,4.391891891891892,2.769904026182172,5,0.9487179487179487,0.0,5,0.9487179487179487,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_marginal,sma,clean,warehouse,stable,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01677927927927928,0.014652627641283026,5,,,0,,,0,,,0,,,0,,,0,0.9487179487179487,0.0,5,0.002631578947368421,0.005884389414473131,5,4.391891891891892,2.769904026182172,5,0.9487179487179487,0.0,5,0.9487179487179487,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_marginal,sma,clean,warehouse,transition,common,,,0,,,0,,,0,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.0,0.0,2,0.0,0.0,5,0.3333333333333333,0.0,5,0.3333333333333333,0.0,5,,,0,,,0,,,0
switch_d0,regime_marginal,sma,clean,warehouse,transition,own,,,0,,,0,,,0,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.3333333333333333,0.0,5,0.0,0.0,2,0.0,0.0,5,0.3333333333333333,0.0,5,0.3333333333333333,0.0,5,,,0,,,0,,,0
switch_d0,regime_marginal,sma,observed,all,all,common,0.3966248580480259,0.05027145500608024,5,0.37392844074217574,0.0598342318617092,5,0.4453037706568761,0.12201534467671511,5,0.3708921696676367,0.07151371401602005,5,0.017442803664896228,0.008503948717023585,5,0.007815230961298377,0.009545526934102766,5,0.7902198760170476,0.02657356047881697,5,0.3333333333333333,4.8074067159589095e-17,5,0.37392844074217574,0.0598342318617092,5,0.37392844074217574,0.0598342318617092,5,1.0,0.0,5,0.13319484974716536,0.047575312401515475,5,4.0850274107929065,1.4863210370634212,5,0.8666666666666668,0.0,5,0.8666666666666668,0.0,5,0.312962962962963,0.050566916373752414,5,0.3585996049127237,0.043608952644758656,5,0.16296296296296295,0.03112543761846595,5
switch_d0,regime_marginal,sma,observed,all,all,own,0.3966248580480259,0.05027145500608024,5,0.37392844074217574,0.0598342318617092,5,0.4453037706568761,0.12201534467671511,5,0.3708921696676367,0.07151371401602005,5,0.017442803664896228,0.008503948717023585,5,0.007815230961298377,0.009545526934102766,5,0.7902198760170476,0.02657356047881697,5,0.3333333333333333,4.8074067159589095e-17,5,0.37392844074217574,0.0598342318617092,5,0.37392844074217574,0.0598342318617092,5,0.8666666666666668,0.0,5,0.13319484974716536,0.047575312401515475,5,4.0850274107929065,1.4863210370634212,5,0.8666666666666668,0.0,5,0.8666666666666668,0.0,5,0.312962962962963,0.050566916373752414,5,0.3585996049127237,0.043608952644758656,5,0.16296296296296295,0.03112543761846595,5
switch_d0,regime_marginal,sma,observed,all,stable,common,0.3898097863600232,0.04908465522365163,5,0.36464811442151035,0.049765413880505094,5,0.44197864201274834,0.12471843360787858,5,0.36586070196071374,0.05810330493198759,5,0.01769562827736554,0.008834443873172304,5,0.005830142274524454,0.008487169252903456,5,0.7906469893354642,0.027080024988403208,5,0.3333333333333333,0.0,5,0.36464811442151035,0.049765413880505094,5,0.36464811442151035,0.049765413880505094,5,1.0,0.0,5,0.13634986685521625,0.05084168815287648,5,3.997604102937325,1.4673202020853338,5,0.9487179487179487,0.0,5,0.9487179487179487,0.0,5,0.34009454949944384,0.045025790315407384,5,0.37554714973965203,0.048212521914687105,5,0.06602405751460257,0.046328572961924754,5
switch_d0,regime_marginal,sma,observed,all,stable,own,0.3898097863600232,0.04908465522365163,5,0.36464811442151035,0.049765413880505094,5,0.44197864201274834,0.12471843360787858,5,0.36586070196071374,0.05810330493198759,5,0.01769562827736554,0.008834443873172304,5,0.005830142274524454,0.008487169252903456,5,0.7906469893354642,0.027080024988403208,5,0.3333333333333333,0.0,5,0.36464811442151035,0.049765413880505094,5,0.36464811442151035,0.049765413880505094,5,0.9487179487179487,0.0,5,0.13634986685521625,0.05084168815287648,5,3.997604102937325,1.4673202020853338,5,0.9487179487179487,0.0,5,0.9487179487179487,0.0,5,0.34009454949944384,0.045025790315407384,5,0.37554714973965203,0.048212521914687105,5,0.06602405751460257,0.046328572961924754,5
switch_d0,regime_marginal,sma,observed,all,transition,common,0.5276470588235294,0.41529411764705887,4,0.6666666666666666,0.3333333333333333,3,0.6038461538461539,0.43211785228603994,4,0.7360087400712402,0.2286238734370241,3,0.012681159420289856,0.017842133698905985,5,0.05555555555555555,0.09622504486493763,3,0.8055555555555555,0.1734721666221777,3,0.3333333333333333,0.0,3,0.6666666666666666,0.3333333333333333,3,0.6666666666666666,0.3333333333333333,3,1.0,0.0,5,0.1125,0.128086884574495,5,5.646135265700483,7.205057823135861,5,0.3333333333333333,0.0,5,0.3333333333333333,0.0,5,0.10809523809523809,0.11823052926332785,5,0.17258102374289067,0.18423916373613,5,0.8395238095238096,0.14703802707427663,5
switch_d0,regime_marginal,sma,observed,all,transition,own,0.5276470588235294,0.41529411764705887,4,0.6666666666666666,0.3333333333333333,3,0.6038461538461539,0.43211785228603994,4,0.7360087400712402,0.2286238734370241,3,0.012681159420289856,0.017842133698905985,5,0.05555555555555555,0.09622504486493763,3,0.8055555555555555,0.1734721666221777,3,0.3333333333333333,0.0,3,0.6666666666666666,0.3333333333333333,3,0.6666666666666666,0.3333333333333333,3,0.3333333333333333,0.0,5,0.1125,0.128086884574495,5,5.646135265700483,7.205057823135861,5,0.3333333333333333,0.0,5,0.3333333333333333,0.0,5,0.10809523809523809,0.11823052926332785,5,0.17258102374289067,0.18423916373613,5,0.8395238095238096,0.14703802707427663,5
switch_d0,regime_marginal,sma,observed,transit_rough,all,common,0.3617364874304617,0.14717747422457456,5,0.32930994152046783,0.11227551919082251,5,0.44275002723278584,0.2590690153359856,5,0.34594373834889736,0.16034382502116246,5,0.017275238974103144,0.014616811614491526,5,0.0045,0.006224949798994367,5,0.7781929824561404,0.04812823040606299,5,0.33333333333333337,6.798699777552591e-17,5,0.32930994152046783,0.11227551919082251,5,0.32930994152046783,0.11227551919082251,5,1.0,0.0,5,0.08035072844932,0.07423471859208775,5,5.074189796925813,2.8292080231330647,5,0.8666666666666668,0.0,5,0.8666666666666668,0.0,5,0.28847953216374267,0.11189428511782908,5,0.3372345065562457,0.14375964381140177,5,0.1408576998050682,0.09363196267805586,5
