seed,scenario,method,view,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped,scoreable_fraction,fully_unavailable,comparison
44,steady_r20,regime_conditional,clean,-0.08333333333333334,-0.08333333333333334,0.0,1.0999999999999996,0.5277777777777786,-0.03703703703703709,0.0,sma_minus_point
44,steady_r20,regime_conditional,observed,0.0,0.0,0.0,2.305555555555556,2.305555555555556,-0.03703703703703709,0.0,sma_minus_point
44,steady_r20,regime_marginal,clean,-0.05555555555555555,-0.05555555555555555,0.0,3.25,0.6666666666666661,-0.03703703703703709,0.0,sma_minus_point
44,steady_r20,regime_marginal,observed,-0.02777777777777779,-0.05555555555555547,0.027777777777777776,2.0625610948191593,2.2222222222222214,-0.03703703703703709,0.0,sma_minus_point
44,switch_d0,regime_conditional,clean,-0.041666666666666664,-0.041666666666666664,0.0,,0.125,-0.20833333333333337,0.125,sma_minus_point
44,switch_d0,regime_conditional,observed,-0.08333333333333337,-0.16666666666666674,0.041666666666666664,2.494279176201373,2.75,-0.20833333333333337,0.125,sma_minus_point
44,switch_d0,regime_marginal,clean,-0.041666666666666664,-0.041666666666666664,0.0,,0.125,-0.20833333333333337,0.125,sma_minus_point
44,switch_d0,regime_marginal,observed,-0.20833333333333337,-0.2916666666666667,0.041666666666666664,3.4343434343434347,2.666666666666667,-0.20833333333333337,0.125,sma_minus_point
44,switch_d12,regime_conditional,clean,0.0,0.0,0.0,0.3333333333333333,0.04166666666666696,-0.08333333333333337,0.08333333333333333,sma_minus_point
44,switch_d12,regime_conditional,observed,-0.08333333333333337,-0.16666666666666663,0.041666666666666664,1.508333333333333,2.041666666666667,-0.08333333333333337,0.08333333333333333,sma_minus_point
44,switch_d12,regime_marginal,clean,-0.041666666666666685,-0.041666666666666685,0.0,1.9,0.541666666666667,-0.08333333333333337,0.08333333333333333,sma_minus_point
44,switch_d12,regime_marginal,observed,-0.125,-0.20833333333333326,0.04166666666666667,2.7030075187969924,2.333333333333333,-0.08333333333333337,0.08333333333333333,sma_minus_point
44,switch_d4,regime_conditional,clean,0.0,0.0,0.0,0.3333333333333333,0.04166666666666696,-0.1527777777777778,0.041666666666666664,sma_minus_point
44,switch_d4,regime_conditional,observed,-0.08333333333333337,-0.16666666666666663,0.041666666666666664,1.4083333333333334,2.208333333333333,-0.1527777777777778,0.041666666666666664,sma_minus_point
44,switch_d4,regime_marginal,clean,-0.08333333333333334,-0.08333333333333334,0.0,0.7333333333333333,0.791666666666667,-0.1527777777777778,0.041666666666666664,sma_minus_point
44,switch_d4,regime_marginal,observed,-0.125,-0.20833333333333326,0.041666666666666664,2.7030075187969924,2.333333333333333,-0.1527777777777778,0.041666666666666664,sma_minus_point
45,steady_k2,regime_conditional,clean,-0.041666666666666664,-0.041666666666666664,-0.041666666666666664,1.0,0.14583333333333393,-0.04166666666666663,0.041666666666666664,sma_minus_point
45,steady_k2,regime_conditional,observed,-0.04166666666666663,-0.04166666666666663,-0.041666666666666664,1.434625322997416,1.4583333333333335,-0.04166666666666663,0.041666666666666664,sma_minus_point
45,steady_k2,regime_marginal,clean,-0.020833333333333332,-0.020833333333333332,0.0,,0.1875,-0.04166666666666663,0.041666666666666664,sma_minus_point
45,steady_k2,regime_marginal,observed,-0.14583333333333337,-0.14583333333333337,0.0,2.49009009009009,2.2291666666666665,-0.04166666666666663,0.041666666666666664,sma_minus_point
45,steady_m05,regime_conditional,clean,-0.08333333333333334,-0.08333333333333334,-0.041666666666666664,2.0,0.25,-0.04166666666666663,0.041666666666666664,sma_minus_point
45,steady_m05,regime_conditional,observed,0.04166666666666666,0.04166666666666666,-0.041666666666666664,0.08333333333333304,-0.25,-0.04166666666666663,0.041666666666666664,sma_minus_point
45,steady_m05,regime_marginal,clean,0.0,0.0,0.0,,0.0,-0.04166666666666663,0.041666666666666664,sma_minus_point
45,steady_m05,regime_marginal,observed,-0.08333333333333333,-0.08333333333333333,0.0,,0.3333333333333339,-0.04166666666666663,0.041666666666666664,sma_minus_point
45,steady_m1,regime_conditional,clean,-0.08333333333333334,-0.08333333333333334,-0.041666666666666664,2.0,0.25,-0.04166666666666663,0.041666666666666664,sma_minus_point
45,steady_m1,regime_conditional,observed,-0.08333333333333337,-0.08333333333333337,-0.041666666666666664,0.14285714285714324,0.625,-0.04166666666666663,0.041666666666666664,sma_minus_point
45,steady_m1,regime_marginal,clean,0.0,0.0,0.0,,0.0,-0.04166666666666663,0.041666666666666664,sma_minus_point
45,steady_m1,regime_marginal,observed,-0.12500000000000003,-0.12500000000000003,0.0,1.75,0.41666666666666696,-0.04166666666666663,0.041666666666666664,sma_minus_point
45,steady_m2_r10_k1,regime_conditional,clean,-0.08333333333333334,-0.08333333333333334,-0.041666666666666664,2.0,0.25,-0.04166666666666663,0.041666666666666664,sma_minus_point
45,steady_m2_r10_k1,regime_conditional,observed,0.0,0.0,-0.041666666666666664,2.3181818181818183,2.125,-0.04166666666666663,0.041666666666666664,sma_minus_point
45,steady_m2_r10_k1,regime_marginal,clean,0.0,0.0,0.0,,0.0,-0.04166666666666663,0.041666666666666664,sma_minus_point
45,steady_m2_r10_k1,regime_marginal,observed,-0.125,-0.125,0.0,1.9934210526315788,1.9999999999999996,-0.04166666666666663,0.041666666666666664,sma_minus_point
45,steady_m4,regime_conditional,clean,-0.08333333333333334,-0.08333333333333334,-0.041666666666666664,2.0,0.25,-0.04166666666666663,0.041666666666666664,sma_minus_point
45,steady_m4,regime_conditional,observed,-0.04166666666666663,0.0,0.0,1.565217391304348,1.5,-0.04166666666666663,0.041666666666666664,sma_minus_point
45,steady_m4,regime_marginal,clean,0.0,0.0,0.0,,0.0,-0.04166666666666663,0.041666666666666664,sma_minus_point
45,steady_m4,regime_marginal,observed,-0.04166666666666663,-0.04166666666666663,0.0,2.483695652173913,2.625,-0.04166666666666663,0.041666666666666664,sma_minus_point
45,steady_r02,regime_conditional,clean,0.0,0.0,0.0,,0.0,0.0,0.0,sma_minus_point
45,steady_r02,regime_conditional,observed,-0.5,-0.5,0.0,2.083333333333333,2.75,0.0,0.0,sma_minus_point
