seed,scenario,method,temporal,view,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped,scoreable_fraction,fully_unavailable,delay_fraction_capped,event_channel_count
42,duration24,regime_conditional,cusum,observed,0.9166666666666666,0.9166666666666666,0.0,8.909090909090908,10.166666666666666,1.0,0.0,0.4236111111111111,24
42,duration24,regime_conditional,ewma,clean,0.25,0.25,0.0,8.166666666666666,20.041666666666668,1.0,0.0,0.8350694444444445,24
42,duration24,regime_conditional,ewma,observed,0.9166666666666666,0.9166666666666666,0.0,6.090909090909091,7.583333333333333,1.0,0.0,0.3159722222222222,24
42,duration24,regime_conditional,point,clean,0.2916666666666667,0.2916666666666667,0.0,10.0,19.916666666666668,1.0,0.0,0.8298611111111112,24
42,duration24,regime_conditional,point,observed,0.875,0.875,0.0,7.380952380952381,9.458333333333334,1.0,0.0,0.39409722222222227,24
42,duration24,regime_marginal,carry,clean,0.08333333333333333,0.08333333333333333,0.0,5.5,22.458333333333332,1.0,0.0,0.9357638888888888,24
42,duration24,regime_marginal,carry,observed,0.7916666666666666,0.7916666666666666,0.0,9.842105263157896,12.791666666666666,1.0,0.0,0.532986111111111,24
42,duration24,regime_marginal,cusum,clean,0.041666666666666664,0.041666666666666664,0.0,7.0,23.291666666666668,1.0,0.0,0.9704861111111112,24
42,duration24,regime_marginal,cusum,observed,0.5416666666666666,0.5416666666666666,0.0,13.538461538461538,18.333333333333332,1.0,0.0,0.7638888888888888,24
42,duration24,regime_marginal,ewma,clean,0.08333333333333333,0.08333333333333333,0.0,5.5,22.458333333333332,1.0,0.0,0.9357638888888888,24
42,duration24,regime_marginal,ewma,observed,0.7916666666666666,0.7916666666666666,0.0,9.842105263157896,12.791666666666666,1.0,0.0,0.532986111111111,24
42,duration24,regime_marginal,point,clean,0.125,0.125,0.0,11.333333333333334,22.416666666666668,1.0,0.0,0.9340277777777778,24
42,duration24,regime_marginal,point,observed,0.75,0.75,0.0,7.222222222222222,11.416666666666666,1.0,0.0,0.4756944444444444,24
42,duration4,regime_conditional,carry,clean,0.041666666666666664,0.041666666666666664,0.0,3.0,3.9583333333333335,1.0,0.0,0.9895833333333334,24
42,duration4,regime_conditional,carry,observed,0.3333333333333333,0.3333333333333333,0.0,2.375,3.4583333333333335,1.0,0.0,0.8645833333333334,24
42,duration4,regime_conditional,cusum,clean,0.0,0.0,0.0,,4.0,1.0,0.0,1.0,24
42,duration4,regime_conditional,cusum,observed,0.08333333333333333,0.08333333333333333,0.0,2.0,3.8333333333333335,1.0,0.0,0.9583333333333334,24
42,duration4,regime_conditional,ewma,clean,0.041666666666666664,0.041666666666666664,0.0,3.0,3.9583333333333335,1.0,0.0,0.9895833333333334,24
42,duration4,regime_conditional,ewma,observed,0.3333333333333333,0.3333333333333333,0.0,2.375,3.4583333333333335,1.0,0.0,0.8645833333333334,24
42,duration4,regime_conditional,point,clean,0.08333333333333333,0.08333333333333333,0.0,2.0,3.8333333333333335,1.0,0.0,0.9583333333333334,24
42,duration4,regime_conditional,point,observed,0.2916666666666667,0.2916666666666667,0.0,1.7142857142857142,3.3333333333333335,1.0,0.0,0.8333333333333334,24
42,duration4,regime_marginal,carry,clean,0.0,0.0,0.0,,4.0,1.0,0.0,1.0,24
42,duration4,regime_marginal,carry,observed,0.08333333333333333,0.08333333333333333,0.0,2.0,3.8333333333333335,1.0,0.0,0.9583333333333334,24
42,duration4,regime_marginal,cusum,clean,0.0,0.0,0.0,,4.0,1.0,0.0,1.0,24
42,duration4,regime_marginal,cusum,observed,0.041666666666666664,0.041666666666666664,0.0,2.0,3.9166666666666665,1.0,0.0,0.9791666666666666,24
42,duration4,regime_marginal,ewma,clean,0.0,0.0,0.0,,4.0,1.0,0.0,1.0,24
42,duration4,regime_marginal,ewma,observed,0.08333333333333333,0.08333333333333333,0.0,2.0,3.8333333333333335,1.0,0.0,0.9583333333333334,24
42,duration4,regime_marginal,point,clean,0.0,0.0,0.0,,4.0,1.0,0.0,1.0,24
42,duration4,regime_marginal,point,observed,0.20833333333333334,0.20833333333333334,0.0,1.6,3.5,1.0,0.0,0.875,24
42,magnitude2,regime_conditional,carry,clean,0.20833333333333334,0.20833333333333334,0.0,6.0,10.75,1.0,0.0,0.8958333333333334,24
42,magnitude2,regime_conditional,carry,observed,1.0,1.0,0.0,2.5833333333333335,2.5833333333333335,1.0,0.0,0.21527777777777776,24
42,magnitude2,regime_conditional,cusum,clean,0.041666666666666664,0.041666666666666664,0.0,8.0,11.833333333333334,1.0,0.0,0.9861111111111112,24
42,magnitude2,regime_conditional,cusum,observed,0.9583333333333334,0.9583333333333334,0.0,3.4347826086956523,3.7916666666666665,1.0,0.0,0.3159722222222222,24
42,magnitude2,regime_conditional,ewma,clean,0.20833333333333334,0.20833333333333334,0.0,6.0,10.75,1.0,0.0,0.8958333333333334,24
42,magnitude2,regime_conditional,ewma,observed,1.0,1.0,0.0,2.5833333333333335,2.5833333333333335,1.0,0.0,0.21527777777777776,24
42,magnitude2,regime_conditional,point,clean,0.16666666666666666,0.16666666666666666,0.0,4.5,10.75,1.0,0.0,0.8958333333333334,24
42,magnitude2,regime_conditional,point,observed,1.0,1.0,0.0,2.2916666666666665,2.2916666666666665,1.0,0.0,0.1909722222222222,24
42,magnitude2,regime_marginal,carry,clean,0.08333333333333333,0.08333333333333333,0.0,5.5,11.458333333333334,1.0,0.0,0.9548611111111112,24
42,magnitude2,regime_marginal,carry,observed,0.9166666666666666,0.9166666666666666,0.0,4.409090909090909,5.041666666666667,1.0,0.0,0.4201388888888889,24
42,magnitude2,regime_marginal,cusum,clean,0.041666666666666664,0.041666666666666664,0.0,7.0,11.791666666666666,1.0,0.0,0.9826388888888888,24
42,magnitude2,regime_marginal,cusum,observed,0.8333333333333334,0.8333333333333334,0.0,7.2,8.0,1.0,0.0,0.6666666666666666,24
42,magnitude2,regime_marginal,ewma,clean,0.08333333333333333,0.08333333333333333,0.0,5.5,11.458333333333334,1.0,0.0,0.9548611111111112,24
42,magnitude2,regime_marginal,ewma,observed,0.9166666666666666,0.9166666666666666,0.0,4.409090909090909,5.041666666666667,1.0,0.0,0.4201388888888889,24
42,magnitude2,regime_marginal,point,clean,0.041666666666666664,0.041666666666666664,0.0,6.0,11.75,1.0,0.0,0.9791666666666666,24
42,magnitude2,regime_marginal,point,observed,0.9583333333333334,0.9583333333333334,0.0,2.9565217391304346,3.3333333333333335,1.0,0.0,0.2777777777777778,24
42,magnitude4,regime_conditional,carry,clean,0.20833333333333334,0.20833333333333334,0.0,6.0,10.75,1.0,0.0,0.8958333333333334,24
42,magnitude4,regime_conditional,carry,observed,1.0,1.0,0.0,0.5833333333333334,0.5833333333333334,1.0,0.0,0.048611111111111105,24
42,magnitude4,regime_conditional,cusum,clean,0.041666666666666664,0.041666666666666664,0.0,8.0,11.833333333333334,1.0,0.0,0.9861111111111112,24
42,magnitude4,regime_conditional,cusum,observed,1.0,0.9166666666666666,0.08333333333333333,1.4545454545454546,2.3333333333333335,1.0,0.0,0.19444444444444445,24
42,magnitude4,regime_conditional,ewma,clean,0.20833333333333334,0.20833333333333334,0.0,6.0,10.75,1.0,0.0,0.8958333333333334,24
42,magnitude4,regime_conditional,ewma,observed,1.0,1.0,0.0,0.5833333333333334,0.5833333333333334,1.0,0.0,0.048611111111111105,24
42,magnitude4,regime_conditional,point,clean,0.16666666666666666,0.16666666666666666,0.0,4.5,10.75,1.0,0.0,0.8958333333333334,24
42,magnitude4,regime_conditional,point,observed,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24
42,magnitude4,regime_marginal,carry,clean,0.08333333333333333,0.08333333333333333,0.0,5.5,11.458333333333334,1.0,0.0,0.9548611111111112,24
42,magnitude4,regime_marginal,carry,observed,1.0,1.0,0.0,1.5416666666666667,1.5416666666666667,1.0,0.0,0.1284722222222222,24
42,magnitude4,regime_marginal,cusum,clean,0.041666666666666664,0.041666666666666664,0.0,7.0,11.791666666666666,1.0,0.0,0.9826388888888888,24
42,magnitude4,regime_marginal,cusum,observed,1.0,0.9166666666666666,0.08333333333333333,3.772727272727273,4.458333333333333,1.0,0.0,0.37152777777777773,24
42,magnitude4,regime_marginal,ewma,clean,0.08333333333333333,0.08333333333333333,0.0,5.5,11.458333333333334,1.0,0.0,0.9548611111111112,24
42,magnitude4,regime_marginal,ewma,observed,1.0,1.0,0.0,1.5416666666666667,1.5416666666666667,1.0,0.0,0.1284722222222222,24
42,magnitude4,regime_marginal,point,clean,0.041666666666666664,0.041666666666666664,0.0,6.0,11.75,1.0,0.0,0.9791666666666666,24
42,magnitude4,regime_marginal,point,observed,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24
42,steady_d12_n2_m1,regime_conditional,carry,clean,0.20833333333333334,0.20833333333333334,0.0,6.0,10.75,1.0,0.0,0.8958333333333334,24
42,steady_d12_n2_m1,regime_conditional,carry,observed,0.7083333333333334,0.7083333333333334,0.0,4.117647058823529,6.416666666666667,1.0,0.0,0.5347222222222222,24
42,steady_d12_n2_m1,regime_conditional,cusum,clean,0.041666666666666664,0.041666666666666664,0.0,8.0,11.833333333333334,1.0,0.0,0.9861111111111112,24
42,steady_d12_n2_m1,regime_conditional,cusum,observed,0.5833333333333334,0.5833333333333334,0.0,5.928571428571429,8.458333333333334,1.0,0.0,0.7048611111111112,24
42,steady_d12_n2_m1,regime_conditional,ewma,clean,0.20833333333333334,0.20833333333333334,0.0,6.0,10.75,1.0,0.0,0.8958333333333334,24
42,steady_d12_n2_m1,regime_conditional,ewma,observed,0.7083333333333334,0.7083333333333334,0.0,4.117647058823529,6.416666666666667,1.0,0.0,0.5347222222222222,24
42,steady_d12_n2_m1,regime_conditional,point,clean,0.16666666666666666,0.16666666666666666,0.0,4.5,10.75,1.0,0.0,0.8958333333333334,24
42,steady_d12_n2_m1,regime_conditional,point,observed,0.6666666666666666,0.6666666666666666,0.0,4.75,7.166666666666667,1.0,0.0,0.5972222222222222,24
42,steady_d12_n2_m1,regime_marginal,carry,clean,0.08333333333333333,0.08333333333333333,0.0,5.5,11.458333333333334,1.0,0.0,0.9548611111111112,24
42,steady_d12_n2_m1,regime_marginal,carry,observed,0.4166666666666667,0.4166666666666667,0.0,5.7,9.375,1.0,0.0,0.78125,24
42,steady_d12_n2_m1,regime_marginal,cusum,clean,0.041666666666666664,0.041666666666666664,0.0,7.0,11.791666666666666,1.0,0.0,0.9826388888888888,24
42,steady_d12_n2_m1,regime_marginal,cusum,observed,0.16666666666666666,0.16666666666666666,0.0,6.5,11.083333333333334,1.0,0.0,0.9236111111111112,24
42,steady_d12_n2_m1,regime_marginal,ewma,clean,0.08333333333333333,0.08333333333333333,0.0,5.5,11.458333333333334,1.0,0.0,0.9548611111111112,24
42,steady_d12_n2_m1,regime_marginal,ewma,observed,0.4166666666666667,0.4166666666666667,0.0,5.7,9.375,1.0,0.0,0.78125,24
42,steady_d12_n2_m1,regime_marginal,point,clean,0.041666666666666664,0.041666666666666664,0.0,6.0,11.75,1.0,0.0,0.9791666666666666,24
42,steady_d12_n2_m1,regime_marginal,point,observed,0.5416666666666666,0.5416666666666666,0.0,4.769230769230769,8.083333333333334,1.0,0.0,0.6736111111111112,24
42,switch_after6,regime_conditional,carry,clean,0.20833333333333334,0.20833333333333334,0.0,6.6,10.875,1.0,0.0,0.90625,24
42,switch_after6,regime_conditional,carry,observed,0.8333333333333334,0.8333333333333334,0.0,4.4,5.666666666666667,1.0,0.0,0.47222222222222227,24
42,switch_after6,regime_conditional,cusum,clean,0.041666666666666664,0.041666666666666664,0.0,7.0,11.791666666666666,1.0,0.0,0.9826388888888888,24
42,switch_after6,regime_conditional,cusum,observed,0.625,0.625,0.0,4.866666666666666,7.541666666666667,1.0,0.0,0.6284722222222222,24
42,switch_after6,regime_conditional,ewma,clean,0.20833333333333334,0.20833333333333334,0.0,6.6,10.875,1.0,0.0,0.90625,24
42,switch_after6,regime_conditional,ewma,observed,0.8333333333333334,0.8333333333333334,0.0,4.75,5.958333333333333,1.0,0.0,0.49652777777777773,24
42,switch_after6,regime_conditional,point,clean,0.125,0.125,0.0,6.0,11.25,1.0,0.0,0.9375,24
42,switch_after6,regime_conditional,point,observed,0.5416666666666666,0.5416666666666666,0.0,2.4615384615384617,6.833333333333333,1.0,0.0,0.5694444444444444,24
42,switch_after6,regime_marginal,carry,clean,0.041666666666666664,0.041666666666666664,0.0,9.0,11.875,1.0,0.0,0.9895833333333334,24
42,switch_after6,regime_marginal,carry,observed,0.4166666666666667,0.4166666666666667,0.0,4.2,8.75,1.0,0.0,0.7291666666666666,24
42,switch_after6,regime_marginal,cusum,clean,0.0,0.0,0.0,,12.0,1.0,0.0,1.0,24
42,switch_after6,regime_marginal,cusum,observed,0.2916666666666667,0.2916666666666667,0.0,6.142857142857143,10.291666666666666,1.0,0.0,0.8576388888888888,24
42,switch_after6,regime_marginal,ewma,clean,0.041666666666666664,0.041666666666666664,0.0,9.0,11.875,1.0,0.0,0.9895833333333334,24
42,switch_after6,regime_marginal,ewma,observed,0.375,0.375,0.0,4.222222222222222,9.083333333333334,1.0,0.0,0.7569444444444445,24
42,switch_after6,regime_marginal,point,clean,0.08333333333333333,0.08333333333333333,0.0,3.5,11.291666666666666,1.0,0.0,0.9409722222222222,24
42,switch_after6,regime_marginal,point,observed,0.3333333333333333,0.3333333333333333,0.0,3.125,9.041666666666666,1.0,0.0,0.7534722222222222,24
42,switch_at,regime_conditional,carry,clean,0.08333333333333333,0.08333333333333333,0.0,8.5,11.708333333333334,1.0,0.0,0.9756944444444445,24
42,switch_at,regime_conditional,carry,observed,0.9166666666666666,0.9166666666666666,0.0,5.545454545454546,6.083333333333333,1.0,0.0,0.5069444444444444,24
42,switch_at,regime_conditional,cusum,clean,0.0,0.0,0.0,,12.0,1.0,0.0,1.0,24
42,switch_at,regime_conditional,cusum,observed,0.5833333333333334,0.5833333333333334,0.0,6.714285714285714,8.916666666666666,1.0,0.0,0.7430555555555555,24
42,switch_at,regime_conditional,ewma,clean,0.08333333333333333,0.08333333333333333,0.0,8.5,11.708333333333334,1.0,0.0,0.9756944444444445,24
42,switch_at,regime_conditional,ewma,observed,0.9166666666666666,0.9166666666666666,0.0,5.863636363636363,6.375,1.0,0.0,0.53125,24
42,switch_at,regime_conditional,point,clean,0.125,0.125,0.041666666666666664,8.333333333333334,11.541666666666666,1.0,0.0,0.9618055555555555,24
42,switch_at,regime_conditional,point,observed,0.7916666666666666,0.7916666666666666,0.041666666666666664,4.7368421052631575,6.25,1.0,0.0,0.5208333333333334,24
42,switch_at,regime_marginal,carry,clean,0.0,0.0,0.0,,12.0,1.0,0.0,1.0,24
42,switch_at,regime_marginal,carry,observed,0.4166666666666667,0.4166666666666667,0.0,5.9,9.458333333333334,1.0,0.0,0.7881944444444445,24
42,switch_at,regime_marginal,cusum,clean,0.0,0.0,0.0,,12.0,1.0,0.0,1.0,24
42,switch_at,regime_marginal,cusum,observed,0.20833333333333334,0.20833333333333334,0.0,9.0,11.375,1.0,0.0,0.9479166666666666,24
42,switch_at,regime_marginal,ewma,clean,0.0,0.0,0.0,,12.0,1.0,0.0,1.0,24
42,switch_at,regime_marginal,ewma,observed,0.4583333333333333,0.4583333333333333,0.0,6.7272727272727275,9.583333333333334,1.0,0.0,0.7986111111111112,24
42,switch_at,regime_marginal,point,clean,0.08333333333333333,0.08333333333333333,0.0,9.5,11.791666666666666,1.0,0.0,0.9826388888888888,24
42,switch_at,regime_marginal,point,observed,0.4166666666666667,0.4166666666666667,0.0,3.3,8.375,1.0,0.0,0.6979166666666666,24
42,switch_before6,regime_conditional,carry,clean,0.0,0.0,0.0,,12.0,1.0,0.0,1.0,24
42,switch_before6,regime_conditional,carry,observed,0.75,0.75,0.0,4.944444444444445,6.708333333333333,1.0,0.0,0.5590277777777778,24
42,switch_before6,regime_conditional,cusum,clean,0.0,0.0,0.0,,12.0,1.0,0.0,1.0,24
42,switch_before6,regime_conditional,cusum,observed,0.3333333333333333,0.3333333333333333,0.0,7.0,10.333333333333334,1.0,0.0,0.8611111111111112,24
42,switch_before6,regime_conditional,ewma,clean,0.0,0.0,0.0,,12.0,1.0,0.0,1.0,24
42,switch_before6,regime_conditional,ewma,observed,0.7083333333333334,0.7083333333333334,0.0,5.647058823529412,7.5,1.0,0.0,0.625,24
42,switch_before6,regime_conditional,point,clean,0.08333333333333333,0.08333333333333333,0.0,7.5,11.625,1.0,0.0,0.96875,24
42,switch_before6,regime_conditional,point,observed,0.7083333333333334,0.7083333333333334,0.0,5.352941176470588,7.291666666666667,1.0,0.0,0.607638888888889,24
42,switch_before6,regime_marginal,carry,clean,0.0,0.0,0.0,,12.0,1.0,0.0,1.0,24
42,switch_before6,regime_marginal,carry,observed,0.4166666666666667,0.4166666666666667,0.0,7.2,10.0,1.0,0.0,0.8333333333333334,24
42,switch_before6,regime_marginal,cusum,clean,0.0,0.0,0.0,,12.0,1.0,0.0,1.0,24
42,switch_before6,regime_marginal,cusum,observed,0.041666666666666664,0.041666666666666664,0.0,5.0,11.708333333333334,1.0,0.0,0.9756944444444445,24
42,switch_before6,regime_marginal,ewma,clean,0.0,0.0,0.0,,12.0,1.0,0.0,1.0,24
42,switch_before6,regime_marginal,ewma,observed,0.20833333333333334,0.20833333333333334,0.0,5.6,10.666666666666666,1.0,0.0,0.8888888888888888,24
42,switch_before6,regime_marginal,point,clean,0.0,0.0,0.0,,12.0,1.0,0.0,1.0,24
42,switch_before6,regime_marginal,point,observed,0.5416666666666666,0.5416666666666666,0.0,5.615384615384615,8.541666666666666,1.0,0.0,0.7118055555555555,24
42,switch_delay12,regime_conditional,carry,clean,0.375,0.20833333333333334,0.16666666666666666,5.6,10.666666666666666,1.0,0.0,0.8888888888888888,24
42,switch_delay12,regime_conditional,carry,observed,0.75,0.5833333333333334,0.16666666666666666,3.857142857142857,7.25,1.0,0.0,0.6041666666666666,24
42,switch_delay12,regime_conditional,cusum,clean,0.25,0.08333333333333333,0.16666666666666666,5.5,11.458333333333334,1.0,0.0,0.9548611111111112,24
42,switch_delay12,regime_conditional,cusum,observed,0.6666666666666666,0.625,0.16666666666666666,6.6,8.625,1.0,0.0,0.71875,24
42,switch_delay12,regime_conditional,ewma,clean,0.4166666666666667,0.25,0.16666666666666666,5.833333333333333,10.458333333333334,1.0,0.0,0.8715277777777778,24
42,switch_delay12,regime_conditional,ewma,observed,0.7083333333333334,0.6666666666666666,0.16666666666666666,4.25,6.833333333333333,1.0,0.0,0.5694444444444444,24
42,switch_delay12,regime_conditional,point,clean,0.3333333333333333,0.16666666666666666,0.16666666666666666,4.5,10.75,1.0,0.0,0.8958333333333334,24
42,switch_delay12,regime_conditional,point,observed,0.7916666666666666,0.625,0.16666666666666666,4.333333333333333,7.208333333333333,1.0,0.0,0.6006944444444444,24
42,switch_delay12,regime_marginal,carry,clean,0.2916666666666667,0.125,0.16666666666666666,6.666666666666667,11.333333333333334,1.0,0.0,0.9444444444444445,24
42,switch_delay12,regime_marginal,carry,observed,0.5416666666666666,0.375,0.16666666666666666,5.444444444444445,9.541666666666666,1.0,0.0,0.7951388888888888,24
42,switch_delay12,regime_marginal,cusum,clean,0.20833333333333334,0.0,0.20833333333333334,,12.0,1.0,0.0,1.0,24
42,switch_delay12,regime_marginal,cusum,observed,0.375,0.20833333333333334,0.20833333333333334,9.0,11.375,1.0,0.0,0.9479166666666666,24
42,switch_delay12,regime_marginal,ewma,clean,0.2916666666666667,0.125,0.16666666666666666,6.666666666666667,11.333333333333334,1.0,0.0,0.9444444444444445,24
42,switch_delay12,regime_marginal,ewma,observed,0.5416666666666666,0.4166666666666667,0.16666666666666666,5.5,9.291666666666666,1.0,0.0,0.7743055555555555,24
42,switch_delay12,regime_marginal,point,clean,0.3333333333333333,0.16666666666666666,0.16666666666666666,2.5,10.416666666666666,1.0,0.0,0.8680555555555555,24
42,switch_delay12,regime_marginal,point,observed,0.6666666666666666,0.5416666666666666,0.16666666666666666,4.076923076923077,7.708333333333333,1.0,0.0,0.642361111111111,24
42,switch_random,regime_conditional,carry,clean,0.16666666666666666,0.16666666666666666,0.0,6.75,11.125,1.0,0.0,0.9270833333333334,24
42,switch_random,regime_conditional,carry,observed,0.7083333333333334,0.7083333333333334,0.0,4.235294117647059,6.5,1.0,0.0,0.5416666666666666,24
42,switch_random,regime_conditional,cusum,clean,0.0,0.0,0.0,,12.0,1.0,0.0,1.0,24
42,switch_random,regime_conditional,cusum,observed,0.625,0.625,0.0,6.6,8.625,1.0,0.0,0.71875,24
42,switch_random,regime_conditional,ewma,clean,0.16666666666666666,0.16666666666666666,0.0,6.75,11.125,1.0,0.0,0.9270833333333334,24
42,switch_random,regime_conditional,ewma,observed,0.6666666666666666,0.6666666666666666,0.0,4.4375,6.958333333333333,1.0,0.0,0.579861111111111,24
42,switch_random,regime_conditional,point,clean,0.08333333333333333,0.08333333333333333,0.0,5.5,11.458333333333334,1.0,0.0,0.9548611111111112,24
42,switch_random,regime_conditional,point,observed,0.6666666666666666,0.6666666666666666,0.0,4.75,7.166666666666667,1.0,0.0,0.5972222222222222,24
42,switch_random,regime_marginal,carry,clean,0.041666666666666664,0.041666666666666664,0.0,8.0,11.833333333333334,1.0,0.0,0.9861111111111112,24
42,switch_random,regime_marginal,carry,observed,0.4583333333333333,0.4583333333333333,0.0,5.818181818181818,9.166666666666666,1.0,0.0,0.7638888888888888,24
42,switch_random,regime_marginal,cusum,clean,0.0,0.0,0.041666666666666664,,12.0,1.0,0.0,1.0,24
42,switch_random,regime_marginal,cusum,observed,0.20833333333333334,0.20833333333333334,0.041666666666666664,8.2,11.208333333333334,1.0,0.0,0.9340277777777778,24
42,switch_random,regime_marginal,ewma,clean,0.041666666666666664,0.041666666666666664,0.0,8.0,11.833333333333334,1.0,0.0,0.9861111111111112,24
42,switch_random,regime_marginal,ewma,observed,0.4166666666666667,0.4166666666666667,0.0,6.4,9.666666666666666,1.0,0.0,0.8055555555555555,24
42,switch_random,regime_marginal,point,clean,0.041666666666666664,0.041666666666666664,0.0,1.0,11.541666666666666,1.0,0.0,0.9618055555555555,24
42,switch_random,regime_marginal,point,observed,0.625,0.625,0.0,4.866666666666666,7.541666666666667,1.0,0.0,0.6284722222222222,24
43,count1,regime_conditional,carry,clean,0.08333333333333333,0.08333333333333333,0.0,6.0,11.5,1.0,0.0,0.9583333333333334,12
43,count1,regime_conditional,carry,observed,0.8333333333333334,0.8333333333333334,0.0,5.9,6.916666666666667,1.0,0.0,0.576388888888889,12
43,count1,regime_conditional,cusum,clean,0.0,0.0,0.08333333333333333,,12.0,1.0,0.0,1.0,12
43,count1,regime_conditional,cusum,observed,0.6666666666666666,0.6666666666666666,0.08333333333333333,6.5,8.333333333333334,1.0,0.0,0.6944444444444445,12
43,count1,regime_conditional,ewma,clean,0.08333333333333333,0.08333333333333333,0.0,6.0,11.5,1.0,0.0,0.9583333333333334,12
43,count1,regime_conditional,ewma,observed,0.8333333333333334,0.8333333333333334,0.0,5.9,6.916666666666667,1.0,0.0,0.576388888888889,12
43,count1,regime_conditional,point,clean,0.16666666666666666,0.16666666666666666,0.0,10.0,11.666666666666666,1.0,0.0,0.9722222222222222,12
43,count1,regime_conditional,point,observed,0.8333333333333334,0.8333333333333334,0.0,5.6,6.666666666666667,1.0,0.0,0.5555555555555556,12
43,count1,regime_marginal,carry,clean,0.0,0.0,0.0,,12.0,1.0,0.0,1.0,12
43,count1,regime_marginal,carry,observed,0.4166666666666667,0.4166666666666667,0.0,6.6,9.75,1.0,0.0,0.8125,12
43,count1,regime_marginal,cusum,clean,0.0,0.0,0.0,,12.0,1.0,0.0,1.0,12
43,count1,regime_marginal,cusum,observed,0.25,0.25,0.0,10.0,11.5,1.0,0.0,0.9583333333333334,12
43,count1,regime_marginal,ewma,clean,0.0,0.0,0.0,,12.0,1.0,0.0,1.0,12
43,count1,regime_marginal,ewma,observed,0.4166666666666667,0.4166666666666667,0.0,6.6,9.75,1.0,0.0,0.8125,12
43,count1,regime_marginal,point,clean,0.25,0.25,0.0,7.333333333333333,10.833333333333334,1.0,0.0,0.9027777777777778,12
43,count1,regime_marginal,point,observed,0.5833333333333334,0.5833333333333334,0.0,7.0,9.083333333333334,1.0,0.0,0.7569444444444445,12
43,count3,regime_conditional,carry,clean,0.08333333333333333,0.08333333333333333,0.0,6.333333333333333,11.527777777777779,1.0,0.0,0.9606481481481483,36
43,count3,regime_conditional,carry,observed,0.8888888888888888,0.8888888888888888,0.0,4.71875,5.527777777777778,1.0,0.0,0.46064814814814814,36
43,count3,regime_conditional,cusum,clean,0.08333333333333333,0.08333333333333333,0.027777777777777776,5.0,11.416666666666666,1.0,0.0,0.9513888888888888,36
43,count3,regime_conditional,cusum,observed,0.8333333333333334,0.8333333333333334,0.027777777777777776,5.4,6.5,1.0,0.0,0.5416666666666666,36
43,count3,regime_conditional,ewma,clean,0.08333333333333333,0.08333333333333333,0.0,6.333333333333333,11.527777777777779,1.0,0.0,0.9606481481481483,36
43,count3,regime_conditional,ewma,observed,0.8888888888888888,0.8888888888888888,0.0,4.71875,5.527777777777778,1.0,0.0,0.46064814814814814,36
43,count3,regime_conditional,point,clean,0.19444444444444445,0.19444444444444445,0.0,8.285714285714286,11.277777777777779,1.0,0.0,0.9398148148148149,36
43,count3,regime_conditional,point,observed,0.6666666666666666,0.6666666666666666,0.0,4.458333333333333,6.972222222222222,1.0,0.0,0.5810185185185186,36
43,count3,regime_marginal,carry,clean,0.05555555555555555,0.05555555555555555,0.0,5.0,11.61111111111111,1.0,0.0,0.9675925925925927,36
43,count3,regime_marginal,carry,observed,0.3888888888888889,0.3888888888888889,0.0,6.0,9.666666666666666,1.0,0.0,0.8055555555555556,36
43,count3,regime_marginal,cusum,clean,0.027777777777777776,0.0,0.027777777777777776,,12.0,1.0,0.0,1.0,36
43,count3,regime_marginal,cusum,observed,0.2777777777777778,0.25,0.027777777777777776,8.666666666666666,11.166666666666666,1.0,0.0,0.9305555555555556,36
43,count3,regime_marginal,ewma,clean,0.05555555555555555,0.05555555555555555,0.0,5.0,11.61111111111111,1.0,0.0,0.9675925925925927,36
43,count3,regime_marginal,ewma,observed,0.3888888888888889,0.3888888888888889,0.0,6.0,9.666666666666666,1.0,0.0,0.8055555555555556,36
43,count3,regime_marginal,point,clean,0.16666666666666666,0.16666666666666666,0.0,7.166666666666667,11.194444444444445,1.0,0.0,0.9328703703703705,36
43,count3,regime_marginal,point,observed,0.5277777777777778,0.5277777777777778,0.0,5.578947368421052,8.61111111111111,1.0,0.0,0.7175925925925926,36
43,duration24,regime_conditional,carry,clean,0.08333333333333333,0.08333333333333333,0.0,7.0,22.583333333333332,1.0,0.0,0.9409722222222222,24
43,duration24,regime_conditional,carry,observed,0.9583333333333334,0.9583333333333334,0.0,6.217391304347826,6.958333333333333,1.0,0.0,0.2899305555555555,24
43,duration24,regime_conditional,cusum,clean,0.08333333333333333,0.08333333333333333,0.041666666666666664,5.0,22.416666666666668,1.0,0.0,0.9340277777777778,24
43,duration24,regime_conditional,cusum,observed,0.9166666666666666,0.9166666666666666,0.041666666666666664,7.318181818181818,8.708333333333334,1.0,0.0,0.36284722222222227,24
