seed,scenario,method,temporal,view,event_index,sequence_index,channel,start,end_exclusive,duration,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped,scoreable_fraction,fully_unavailable,delay_fraction_capped
42,switch_after6,regime_marginal,point,observed,14,7,1,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,point,observed,15,7,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,point,observed,16,8,2,66,78,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
42,switch_after6,regime_marginal,point,observed,17,8,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,point,observed,18,9,2,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,point,observed,19,9,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,point,observed,20,10,2,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,point,observed,21,10,1,126,138,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,switch_after6,regime_marginal,point,observed,22,11,1,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,point,observed,23,11,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,ewma,observed,0,0,0,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,ewma,observed,1,0,2,126,138,12,True,True,False,0.0,0,1.0,False,0.0
42,switch_after6,regime_marginal,ewma,observed,2,1,1,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,ewma,observed,3,1,2,126,138,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
42,switch_after6,regime_marginal,ewma,observed,4,2,0,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,ewma,observed,5,2,1,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,ewma,observed,6,3,2,66,78,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,switch_after6,regime_marginal,ewma,observed,7,3,2,126,138,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
42,switch_after6,regime_marginal,ewma,observed,8,4,0,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,ewma,observed,9,4,1,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,ewma,observed,10,5,2,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,ewma,observed,11,5,2,126,138,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
42,switch_after6,regime_marginal,ewma,observed,12,6,0,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,ewma,observed,13,6,1,126,138,12,True,True,False,6.0,6,1.0,False,0.5
42,switch_after6,regime_marginal,ewma,observed,14,7,1,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,ewma,observed,15,7,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,ewma,observed,16,8,2,66,78,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,switch_after6,regime_marginal,ewma,observed,17,8,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,ewma,observed,18,9,2,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,ewma,observed,19,9,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,ewma,observed,20,10,2,66,78,12,True,True,False,3.0,3,1.0,False,0.25
42,switch_after6,regime_marginal,ewma,observed,21,10,1,126,138,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
42,switch_after6,regime_marginal,ewma,observed,22,11,1,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,ewma,observed,23,11,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,cusum,observed,0,0,0,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,cusum,observed,1,0,2,126,138,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
42,switch_after6,regime_marginal,cusum,observed,2,1,1,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,cusum,observed,3,1,2,126,138,12,True,True,False,6.0,6,1.0,False,0.5
42,switch_after6,regime_marginal,cusum,observed,4,2,0,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,cusum,observed,5,2,1,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,cusum,observed,6,3,2,66,78,12,True,True,False,9.0,9,1.0,False,0.75
42,switch_after6,regime_marginal,cusum,observed,7,3,2,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,cusum,observed,8,4,0,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,cusum,observed,9,4,1,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,cusum,observed,10,5,2,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,cusum,observed,11,5,2,126,138,12,True,True,False,6.0,6,1.0,False,0.5
42,switch_after6,regime_marginal,cusum,observed,12,6,0,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,cusum,observed,13,6,1,126,138,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
42,switch_after6,regime_marginal,cusum,observed,14,7,1,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,cusum,observed,15,7,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,cusum,observed,16,8,2,66,78,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,switch_after6,regime_marginal,cusum,observed,17,8,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,cusum,observed,18,9,2,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,cusum,observed,19,9,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,cusum,observed,20,10,2,66,78,12,True,True,False,3.0,3,1.0,False,0.25
42,switch_after6,regime_marginal,cusum,observed,21,10,1,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,cusum,observed,22,11,1,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,cusum,observed,23,11,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,carry,observed,0,0,0,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,carry,observed,1,0,2,126,138,12,True,True,False,0.0,0,1.0,False,0.0
42,switch_after6,regime_marginal,carry,observed,2,1,1,66,78,12,True,True,False,3.0,3,1.0,False,0.25
42,switch_after6,regime_marginal,carry,observed,3,1,2,126,138,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
42,switch_after6,regime_marginal,carry,observed,4,2,0,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,carry,observed,5,2,1,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,carry,observed,6,3,2,66,78,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,switch_after6,regime_marginal,carry,observed,7,3,2,126,138,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
42,switch_after6,regime_marginal,carry,observed,8,4,0,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,carry,observed,9,4,1,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,carry,observed,10,5,2,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,carry,observed,11,5,2,126,138,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
42,switch_after6,regime_marginal,carry,observed,12,6,0,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,carry,observed,13,6,1,126,138,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
42,switch_after6,regime_marginal,carry,observed,14,7,1,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,carry,observed,15,7,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,carry,observed,16,8,2,66,78,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,switch_after6,regime_marginal,carry,observed,17,8,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,carry,observed,18,9,2,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,carry,observed,19,9,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,carry,observed,20,10,2,66,78,12,True,True,False,3.0,3,1.0,False,0.25
42,switch_after6,regime_marginal,carry,observed,21,10,1,126,138,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
42,switch_after6,regime_marginal,carry,observed,22,11,1,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_marginal,carry,observed,23,11,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,point,observed,0,0,0,66,78,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
42,switch_after6,regime_conditional,point,observed,1,0,2,126,138,12,True,True,False,0.0,0,1.0,False,0.0
42,switch_after6,regime_conditional,point,observed,2,1,1,66,78,12,True,True,False,0.0,0,1.0,False,0.0
42,switch_after6,regime_conditional,point,observed,3,1,2,126,138,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
42,switch_after6,regime_conditional,point,observed,4,2,0,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,point,observed,5,2,1,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,point,observed,6,3,2,66,78,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,switch_after6,regime_conditional,point,observed,7,3,2,126,138,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,switch_after6,regime_conditional,point,observed,8,4,0,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,point,observed,9,4,1,126,138,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
42,switch_after6,regime_conditional,point,observed,10,5,2,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,point,observed,11,5,2,126,138,12,True,True,False,0.0,0,1.0,False,0.0
42,switch_after6,regime_conditional,point,observed,12,6,0,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,point,observed,13,6,1,126,138,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
42,switch_after6,regime_conditional,point,observed,14,7,1,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,point,observed,15,7,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,point,observed,16,8,2,66,78,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,switch_after6,regime_conditional,point,observed,17,8,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,point,observed,18,9,2,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,point,observed,19,9,0,126,138,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,switch_after6,regime_conditional,point,observed,20,10,2,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,point,observed,21,10,1,126,138,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,switch_after6,regime_conditional,point,observed,22,11,1,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,point,observed,23,11,0,126,138,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,switch_after6,regime_conditional,ewma,observed,0,0,0,66,78,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
42,switch_after6,regime_conditional,ewma,observed,1,0,2,126,138,12,True,True,False,0.0,0,1.0,False,0.0
42,switch_after6,regime_conditional,ewma,observed,2,1,1,66,78,12,True,True,False,3.0,3,1.0,False,0.25
42,switch_after6,regime_conditional,ewma,observed,3,1,2,126,138,12,True,True,False,3.0,3,1.0,False,0.25
42,switch_after6,regime_conditional,ewma,observed,4,2,0,66,78,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
42,switch_after6,regime_conditional,ewma,observed,5,2,1,126,138,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
42,switch_after6,regime_conditional,ewma,observed,6,3,2,66,78,12,True,True,False,3.0,3,1.0,False,0.25
42,switch_after6,regime_conditional,ewma,observed,7,3,2,126,138,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,switch_after6,regime_conditional,ewma,observed,8,4,0,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,ewma,observed,9,4,1,126,138,12,True,True,False,9.0,9,1.0,False,0.75
42,switch_after6,regime_conditional,ewma,observed,10,5,2,66,78,12,True,True,False,9.0,9,1.0,False,0.75
42,switch_after6,regime_conditional,ewma,observed,11,5,2,126,138,12,True,True,False,3.0,3,1.0,False,0.25
42,switch_after6,regime_conditional,ewma,observed,12,6,0,66,78,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
42,switch_after6,regime_conditional,ewma,observed,13,6,1,126,138,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,switch_after6,regime_conditional,ewma,observed,14,7,1,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,ewma,observed,15,7,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,ewma,observed,16,8,2,66,78,12,True,True,False,3.0,3,1.0,False,0.25
42,switch_after6,regime_conditional,ewma,observed,17,8,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,ewma,observed,18,9,2,66,78,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,switch_after6,regime_conditional,ewma,observed,19,9,0,126,138,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
42,switch_after6,regime_conditional,ewma,observed,20,10,2,66,78,12,True,True,False,3.0,3,1.0,False,0.25
42,switch_after6,regime_conditional,ewma,observed,21,10,1,126,138,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
42,switch_after6,regime_conditional,ewma,observed,22,11,1,66,78,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
42,switch_after6,regime_conditional,ewma,observed,23,11,0,126,138,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,switch_after6,regime_conditional,cusum,observed,0,0,0,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,cusum,observed,1,0,2,126,138,12,True,True,False,0.0,0,1.0,False,0.0
42,switch_after6,regime_conditional,cusum,observed,2,1,1,66,78,12,True,True,False,3.0,3,1.0,False,0.25
42,switch_after6,regime_conditional,cusum,observed,3,1,2,126,138,12,True,True,False,3.0,3,1.0,False,0.25
42,switch_after6,regime_conditional,cusum,observed,4,2,0,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,cusum,observed,5,2,1,126,138,12,True,True,False,3.0,3,1.0,False,0.25
42,switch_after6,regime_conditional,cusum,observed,6,3,2,66,78,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,switch_after6,regime_conditional,cusum,observed,7,3,2,126,138,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
42,switch_after6,regime_conditional,cusum,observed,8,4,0,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,cusum,observed,9,4,1,126,138,12,True,True,False,9.0,9,1.0,False,0.75
42,switch_after6,regime_conditional,cusum,observed,10,5,2,66,78,12,True,True,False,9.0,9,1.0,False,0.75
42,switch_after6,regime_conditional,cusum,observed,11,5,2,126,138,12,True,True,False,3.0,3,1.0,False,0.25
42,switch_after6,regime_conditional,cusum,observed,12,6,0,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,cusum,observed,13,6,1,126,138,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,switch_after6,regime_conditional,cusum,observed,14,7,1,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,cusum,observed,15,7,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,cusum,observed,16,8,2,66,78,12,True,True,False,3.0,3,1.0,False,0.25
42,switch_after6,regime_conditional,cusum,observed,17,8,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,cusum,observed,18,9,2,66,78,12,True,True,False,6.0,6,1.0,False,0.5
42,switch_after6,regime_conditional,cusum,observed,19,9,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,cusum,observed,20,10,2,66,78,12,True,True,False,6.0,6,1.0,False,0.5
42,switch_after6,regime_conditional,cusum,observed,21,10,1,126,138,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
42,switch_after6,regime_conditional,cusum,observed,22,11,1,66,78,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
42,switch_after6,regime_conditional,cusum,observed,23,11,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,carry,observed,0,0,0,66,78,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
42,switch_after6,regime_conditional,carry,observed,1,0,2,126,138,12,True,True,False,0.0,0,1.0,False,0.0
42,switch_after6,regime_conditional,carry,observed,2,1,1,66,78,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
42,switch_after6,regime_conditional,carry,observed,3,1,2,126,138,12,True,True,False,3.0,3,1.0,False,0.25
42,switch_after6,regime_conditional,carry,observed,4,2,0,66,78,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
42,switch_after6,regime_conditional,carry,observed,5,2,1,126,138,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
42,switch_after6,regime_conditional,carry,observed,6,3,2,66,78,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,switch_after6,regime_conditional,carry,observed,7,3,2,126,138,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,switch_after6,regime_conditional,carry,observed,8,4,0,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,carry,observed,9,4,1,126,138,12,True,True,False,9.0,9,1.0,False,0.75
42,switch_after6,regime_conditional,carry,observed,10,5,2,66,78,12,True,True,False,9.0,9,1.0,False,0.75
42,switch_after6,regime_conditional,carry,observed,11,5,2,126,138,12,True,True,False,3.0,3,1.0,False,0.25
42,switch_after6,regime_conditional,carry,observed,12,6,0,66,78,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,switch_after6,regime_conditional,carry,observed,13,6,1,126,138,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,switch_after6,regime_conditional,carry,observed,14,7,1,66,78,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,carry,observed,15,7,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,carry,observed,16,8,2,66,78,12,True,True,False,3.0,3,1.0,False,0.25
42,switch_after6,regime_conditional,carry,observed,17,8,0,126,138,12,False,False,False,,12,1.0,False,1.0
42,switch_after6,regime_conditional,carry,observed,18,9,2,66,78,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
