seed,scenario,method,view,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped,scoreable_fraction,fully_unavailable,delay_fraction_capped,comparison
44,switch_before6,regime_marginal,observed,-0.16666666666666669,-0.20833333333333334,0.041666666666666664,0.0,1.458333333333334,0.0,0.0,0.1215277777777779,cusum_minus_point
44,switch_delay12,regime_conditional,clean,-0.041666666666666685,-0.12500000000000003,0.0,-0.4642857142857144,0.7083333333333339,0.0,0.0,0.05902777777777779,cusum_minus_point
44,switch_delay12,regime_conditional,observed,0.0,-0.08333333333333331,0.0,-0.2937062937062942,0.41666666666666785,0.0,0.0,0.03472222222222232,cusum_minus_point
44,switch_delay12,regime_marginal,clean,-0.16666666666666666,-0.125,-0.04166666666666666,-2.6,0.8333333333333339,0.0,0.0,0.06944444444444453,cusum_minus_point
44,switch_delay12,regime_marginal,observed,-0.25,-0.2916666666666667,-0.04166666666666666,-2.9000000000000004,1.416666666666666,0.0,0.0,0.11805555555555547,cusum_minus_point
44,switch_random,regime_conditional,clean,-0.125,-0.125,0.0,-0.9000000000000004,0.5,0.0,0.0,0.04166666666666663,cusum_minus_point
44,switch_random,regime_conditional,observed,-0.04166666666666663,-0.04166666666666663,0.0,0.3525641025641022,0.45833333333333215,0.0,0.0,0.03819444444444431,cusum_minus_point
44,switch_random,regime_marginal,clean,-0.125,-0.125,0.0,,0.8333333333333339,0.0,0.0,0.06944444444444453,cusum_minus_point
44,switch_random,regime_marginal,observed,-0.375,-0.375,0.0,,1.958333333333334,0.0,0.0,0.16319444444444453,cusum_minus_point
45,count1,regime_conditional,clean,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,cusum_minus_point
45,count1,regime_conditional,observed,0.0,0.0,0.0,4.5,2.250000000000001,0.0,0.0,0.1875000000000001,cusum_minus_point
45,count1,regime_marginal,clean,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,cusum_minus_point
45,count1,regime_marginal,observed,-0.33333333333333337,-0.33333333333333337,0.0,2.4,3.333333333333332,0.0,0.0,0.2777777777777777,cusum_minus_point
45,count3,regime_conditional,clean,-0.1388888888888889,-0.1388888888888889,0.0,,0.5555555555555554,0.0,0.0,0.04629629629629628,cusum_minus_point
45,count3,regime_conditional,observed,0.05555555555555547,0.02777777777777768,0.027777777777777776,2.120553359683794,1.1388888888888893,0.0,0.0,0.09490740740740744,cusum_minus_point
45,count3,regime_marginal,clean,-0.11111111111111112,-0.1388888888888889,0.027777777777777776,,1.166666666666666,0.0,0.0,0.09722222222222221,cusum_minus_point
45,count3,regime_marginal,observed,-0.2222222222222222,-0.25,0.027777777777777776,3.6544117647058822,2.9444444444444438,0.0,0.0,0.24537037037037035,cusum_minus_point
45,duration24,regime_conditional,clean,-0.16666666666666669,-0.16666666666666669,0.0,6.4,2.166666666666668,0.0,0.0,0.0902777777777779,cusum_minus_point
45,duration24,regime_conditional,observed,0.25,0.25,0.0,3.1457800511508953,-1.5,0.0,0.0,-0.0625,cusum_minus_point
45,duration24,regime_marginal,clean,-0.04166666666666667,-0.08333333333333334,0.041666666666666664,6.666666666666666,1.3333333333333321,0.0,0.0,0.05555555555555558,cusum_minus_point
45,duration24,regime_marginal,observed,0.04166666666666663,0.0,0.041666666666666664,8.214285714285715,4.791666666666666,0.0,0.0,0.1996527777777778,cusum_minus_point
45,duration4,regime_conditional,clean,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,cusum_minus_point
45,duration4,regime_conditional,observed,-0.08333333333333333,-0.08333333333333333,0.0,0.75,0.375,0.0,0.0,0.09375,cusum_minus_point
45,duration4,regime_marginal,clean,0.041666666666666664,0.0,0.041666666666666664,,0.0,0.0,0.0,0.0,cusum_minus_point
45,duration4,regime_marginal,observed,-0.20833333333333334,-0.25,0.041666666666666664,,0.7083333333333335,0.0,0.0,0.17708333333333337,cusum_minus_point
45,magnitude2,regime_conditional,clean,-0.08333333333333333,-0.08333333333333333,0.0,,0.2916666666666661,0.0,0.0,0.02430555555555547,cusum_minus_point
45,magnitude2,regime_conditional,observed,0.0,0.0,0.0,1.6249999999999998,1.6249999999999998,0.0,0.0,0.13541666666666663,cusum_minus_point
45,magnitude2,regime_marginal,clean,0.0,-0.041666666666666664,0.041666666666666664,,0.25,0.0,0.0,0.02083333333333337,cusum_minus_point
45,magnitude2,regime_marginal,observed,-0.29166666666666663,-0.33333333333333337,0.041666666666666664,2.8541666666666665,4.75,0.0,0.0,0.39583333333333337,cusum_minus_point
45,magnitude4,regime_conditional,clean,-0.08333333333333333,-0.08333333333333333,0.0,,0.2916666666666661,0.0,0.0,0.02430555555555547,cusum_minus_point
