seed,method,temporal,view,f1,recall,precision,average_precision,clean_channel_fpr,bystander_fpr,top1_localization,top1_random_baseline,all_faults_row_recall,exact_fault_set_rate,score_coverage,post_event_fpr,false_onsets_per_1000_clean_cells,native_score_coverage,common_row_fraction,all_timeline_recall,all_timeline_f1,unavailable_positive_fraction,comparison
43,regime_conditional,cusum,observed,-0.2530624767164114,-0.3263888888888889,-0.20663729809104261,-0.15465410148144582,-0.03234831264207029,-0.05729166666666667,-0.17361111111111116,0.0,-0.3263888888888889,-0.23958333333333331,0.0,-0.3611111111111111,-0.47842474403061974,0.0,0.0,-0.3263888888888889,-0.2530624767164114,0.0,duration4_minus_steady_d12_n2_m1
43,regime_conditional,ewma,clean,0.0,,0.0,,0.0,,,,,,0.0,0.013888888888888888,0.0,0.0,0.0,,0.0,,duration4_minus_steady_d12_n2_m1
43,regime_conditional,ewma,observed,-0.3726072923657048,-0.3263888888888889,-0.43249042145593874,-0.35368373731637637,-0.004905675040313962,-0.03298611111111111,-0.14583333333333337,0.0,-0.3263888888888889,-0.2951388888888889,0.0,-0.04166666666666667,-0.03278545200209759,0.0,0.0,-0.3263888888888889,-0.3726072923657048,0.0,duration4_minus_steady_d12_n2_m1
43,regime_conditional,point,clean,0.0,,0.0,,0.0,,,,,,0.0,0.020833333333333332,0.0,0.0,0.0,,0.0,,duration4_minus_steady_d12_n2_m1
43,regime_conditional,point,observed,-0.11502428868841083,-0.0625,-0.26785714285714285,-0.1200719913377078,0.000448067844028675,-0.005208333333333334,0.10416666666666663,0.0,-0.0625,-0.06249999999999999,0.0,0.020833333333333332,0.4577820520292981,0.0,0.0,-0.0625,-0.11502428868841083,0.0,duration4_minus_steady_d12_n2_m1
43,regime_marginal,cusum,clean,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,duration4_minus_steady_d12_n2_m1
43,regime_marginal,cusum,observed,-0.0550993623619322,-0.041666666666666664,-0.07615956052188026,-0.07664480125229858,-0.014918594936954792,-0.003472222222222222,-0.14236111111111116,0.0,-0.041666666666666664,-0.03472222222222223,0.0,-0.1284722222222222,0.11778477200753823,0.0,0.0,-0.041666666666666664,-0.0550993623619322,0.0,duration4_minus_steady_d12_n2_m1
43,regime_marginal,ewma,clean,0.0,,0.0,,0.0,,,,,,0.0,0.013888888888888888,0.0,0.0,0.0,,0.0,,duration4_minus_steady_d12_n2_m1
43,regime_marginal,ewma,observed,-0.14479779641918117,-0.09027777777777779,-0.3056831228473019,-0.1680066496790021,-0.000790493676050592,0.0,-0.15625,0.0,-0.09027777777777779,-0.09027777777777778,0.0,-0.010416666666666671,1.028491772065823,0.0,0.0,-0.09027777777777779,-0.14479779641918117,0.0,duration4_minus_steady_d12_n2_m1
43,regime_marginal,point,clean,0.0,,0.0,,0.0,,,,,,0.0,0.01388888888888889,0.0,0.0,0.0,,0.0,,duration4_minus_steady_d12_n2_m1
43,regime_marginal,point,observed,-0.08340941698187035,-0.041666666666666664,-0.24042407660738713,-0.09900538356282199,0.0003399972800217591,-0.008680555555555558,0.05902777777777779,0.0,-0.041666666666666664,-0.041666666666666664,0.0,0.01388888888888889,0.3497114880223826,0.0,0.0,-0.041666666666666664,-0.08340941698187035,0.0,duration4_minus_steady_d12_n2_m1
44,regime_conditional,cusum,clean,0.0,,0.0,,0.0,,,,,,0.0,0.006944444444444444,0.0,0.0,0.0,,0.0,,duration4_minus_steady_d12_n2_m1
44,regime_conditional,cusum,observed,-0.14187222120713808,-0.1840277777777778,-0.11177828532134876,-0.0976823407354111,-0.032235384974063065,-0.034722222222222224,-0.08680555555555558,0.0,-0.1840277777777778,-0.18055555555555558,0.0,-0.30208333333333337,-2.4212663441549607,0.0,0.0,-0.1840277777777778,-0.14187222120713808,0.0,duration4_minus_steady_d12_n2_m1
44,regime_conditional,ewma,clean,0.0,,0.0,,0.0,,,,,,0.0,0.03125,0.0,0.0,0.0,,0.0,,duration4_minus_steady_d12_n2_m1
44,regime_conditional,ewma,observed,-0.2104628820960699,-0.14583333333333334,-0.2843311107958576,-0.23971667893758244,-0.0023593382681510004,-0.013888888888888888,-0.14583333333333331,0.0,-0.14583333333333334,-0.13541666666666666,0.0,0.0034722222222222238,-1.0746342600687768,0.0,0.0,-0.14583333333333334,-0.2104628820960699,0.0,duration4_minus_steady_d12_n2_m1
44,regime_conditional,point,clean,0.0,,0.0,,0.0,,,,,,0.0,0.006944444444444444,0.0,0.0,0.0,,0.0,,duration4_minus_steady_d12_n2_m1
44,regime_conditional,point,observed,-0.04746799592160417,-0.013888888888888895,-0.1502325581395349,-0.07158255457643692,-6.557090400419706e-05,-0.005208333333333334,0.013888888888888895,0.0,-0.013888888888888895,-0.017361111111111112,0.0,0.006944444444444444,-0.06557090400419519,0.0,0.0,-0.013888888888888895,-0.04746799592160417,0.0,duration4_minus_steady_d12_n2_m1
44,regime_marginal,cusum,clean,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,duration4_minus_steady_d12_n2_m1
44,regime_marginal,cusum,observed,-0.01721291629063855,0.0,-0.01767071903104804,-0.04287944857972946,-0.005505527384352352,0.0069444444444444475,-0.05902777777777779,0.0,0.0,0.0,0.0,0.0,-0.24406947601562035,0.0,0.0,0.0,-0.01721291629063855,0.0,duration4_minus_steady_d12_n2_m1
44,regime_marginal,ewma,clean,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,duration4_minus_steady_d12_n2_m1
44,regime_marginal,ewma,observed,-0.1032173116555988,-0.06597222222222222,-0.20435779816513763,-0.08638421041352844,-0.0013478463600862627,0.0,-0.10069444444444442,0.0,-0.06597222222222222,-0.06597222222222222,0.0,-0.017361111111111112,-0.28292630801810725,0.0,0.0,-0.06597222222222222,-0.1032173116555988,0.0,duration4_minus_steady_d12_n2_m1
44,regime_marginal,point,clean,0.0,,0.0,,0.0,,,,,,0.0,0.003472222222222222,0.0,0.0,0.0,,0.0,,duration4_minus_steady_d12_n2_m1
44,regime_marginal,point,observed,-0.01986779560308971,0.0,-0.14665570175438597,-0.05700525308277725,0.00023192671601484326,-0.001736111111111111,0.07986111111111116,0.0,0.0,0.0,0.0,0.003472222222222222,0.25135513201608717,0.0,0.0,0.0,-0.01986779560308971,0.0,duration4_minus_steady_d12_n2_m1
45,regime_conditional,cusum,clean,0.0,,0.0,,0.0,,,,,,0.0,-0.003472222222222222,0.0,0.0,0.0,,0.0,,duration4_minus_steady_d12_n2_m1
45,regime_conditional,cusum,observed,-0.1874932730599505,-0.22916666666666669,-0.15076923076923077,-0.14365641280767427,-0.03441136756620233,-0.012152777777777778,-0.17708333333333337,0.0,-0.22916666666666669,-0.2152777777777778,0.0,-0.4930555555555556,-1.0952769520700976,0.0,0.0,-0.22916666666666669,-0.1874932730599505,0.0,duration4_minus_steady_d12_n2_m1
45,regime_conditional,ewma,clean,0.0,,0.0,,0.0,,,,,,0.0,-0.006944444444444444,0.0,0.0,0.0,,0.0,,duration4_minus_steady_d12_n2_m1
